@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
0,0.24165,0.184093,1,0.142857,0,0.142857,0.351424,0.109775,0.030776,3,0.242424,0,0.439394,'Not Spots'
0,0.380082,-0.100342,3,0.571429,0,1.285714,0.399042,0.01896,0.02377,3,0.363636,0,0.551136,'Not Spots'
1,0.431453,-0.094764,1,0.285714,0,0.238095,0.451775,0.020322,0.02205,3,0.424242,0,0.564394,'Not Spots'
0,0.402802,0.228757,1,0.285714,0,0.238095,0.51058,0.107778,0.026828,2,0.484848,0,0.445076,'Not Spots'
0,0.469297,0.17192,2,0.428571,0,0.619048,0.582393,0.113097,0.031831,2,0.484848,0,0.445076,'Not Spots'
2,0.605344,-0.042613,2,0.571429,0,0.619048,0.673859,0.068514,0.029703,2,0.515152,0,0.382576,'Not Spots'
1,0.741304,-0.054227,2,0.857143,1,0.47619,0.785153,0.043849,0.016117,3,0.787879,1,0.672348,'Not Spots'
1,0.907498,-0.104897,2,1,1,0.333333,0.906754,-0.000744,-0.007086,2,0.939394,1,0.558712,'Not Spots'
1,1.065642,-0.021563,2,1.142857,1,0.47619,1.023182,-0.04246,-0.031009,3,1.121212,1,0.672348,'Not Spots'
2,1.216936,-0.088049,2,1,1,0.666667,1.122069,-0.094867,-0.044826,4,1.333333,1,0.916667,'Not Spots'
2,1.286525,-0.132453,3,1.571429,2,0.952381,1.203623,-0.082901,-0.048897,3,1.151515,1,0.757576,'Not Spots'
0,1.258028,0.367024,2,0.857143,1,0.809524,1.27727,0.019242,-0.057851,4,1.393939,1,0.933712,'Not Spots'
1,1.423291,0.199112,4,1.285714,1,1.571429,1.347987,-0.075304,-0.083627,4,1.575758,2,1.376894,'Not Spots'
1,1.766177,-0.468592,3,1.857143,2,1.47619,1.405904,-0.360273,-0.115347,5,1.757576,2,1.689394,'Not Spots'
3,1.977842,-0.926925,5,2.142857,2,2.142857,1.433566,-0.544276,-0.125872,7,2.121212,2,2.484848,'Not Spots'
1,1.888003,-0.708304,4,2,2,2,1.424317,-0.463686,-0.101076,7,2,2,2.4375,'Not Spots'
0,0.91599,0.245576,3,0.857143,0,1.47619,1.007298,0.091308,0.021328,3,0.939394,1,0.871212,'Not Spots'
3,0.943584,-0.221712,3,0.857143,1,1.142857,0.95531,0.011726,0.031466,4,1,1,1.1875,'Not Spots'
0,0.791332,0.020955,3,1,0,2,0.89733,0.105999,0.045775,3,0.787879,1,0.859848,'Not Spots'
0,0.579016,0.535518,1,0.142857,0,0.142857,0.842086,0.26307,0.051323,3,0.636364,0,0.926136,'Not Spots'
0,0.632635,0.268823,2,0.428571,0,0.619048,0.794411,0.161776,0.039555,2,0.666667,0,0.604167,'Not Spots'
1,0.821455,-0.400207,2,1.142857,1,0.809524,0.750617,-0.070839,0.019471,2,0.818182,1,0.715909,'Not Spots'
2,0.822689,-0.504157,2,1.285714,1,0.571429,0.702768,-0.119921,0.007667,2,0.787879,1,0.672348,'Not Spots'
1,0.649386,-0.060624,2,0.571429,0,0.619048,0.646718,-0.002668,0.00981,2,0.515152,0,0.507576,'Not Spots'
0,0.508775,0.188732,1,0.428571,0,0.285714,0.583652,0.074877,0.020663,2,0.575758,0,0.439394,'Not Spots'
0,0.425097,0.098166,2,0.428571,0,0.619048,0.517271,0.092174,0.034835,2,0.424242,0,0.376894,'Not Spots'
0,0.310382,0.189079,1,0.285714,0,0.238095,0.451834,0.141452,0.048179,2,0.30303,0,0.280303,'Not Spots'
0,0.259069,0.171169,0,0,0,0,0.392432,0.133362,0.055921,2,0.272727,0,0.267045,'Not Spots'
0,0.282489,-0.091821,2,0.571429,0,0.619048,0.34323,0.060741,0.056829,2,0.212121,0,0.234848,'Not Spots'
0,0.212088,0.125871,0,0,0,0,0.306388,0.0943,0.053576,2,0.333333,0,0.291667,'Not Spots'
0,0.151947,0.224328,1,0.142857,0,0.142857,0.283023,0.131076,0.04672,2,0.121212,0,0.172348,'Not Spots'
1,0.22147,-0.075203,2,0.428571,0,0.619048,0.273293,0.051823,0.034992,2,0.121212,0,0.172348,'Not Spots'
2,0.316093,-0.273174,2,0.428571,0,0.619048,0.275281,-0.040812,0.022441,2,0.30303,0,0.342803,'Not Spots'
0,0.31198,-0.0826,2,0.428571,0,0.619048,0.285828,-0.026152,0.01646,2,0.333333,0,0.354167,'Not Spots'
0,0.238981,0.24407,0,0,0,0,0.304603,0.065622,0.017932,2,0.363636,0,0.363636,'Not Spots'
0,0.239879,0.240971,1,0.142857,0,0.142857,0.333623,0.093745,0.020195,3,0.272727,0,0.392045,'Not Spots'
1,0.35531,-0.117199,3,0.714286,0,1.238095,0.373495,0.018185,0.018562,3,0.212121,0,0.359848,'Not Spots'
3,0.484771,-0.425127,3,0.571429,0,1.285714,0.421515,-0.063256,0.016139,3,0.393939,0,0.496212,'Not Spots'
0,0.520325,-0.329894,3,1.142857,1,1.142857,0.475278,-0.045047,0.017961,3,0.454545,0,0.568182,'Not Spots'
1,0.50352,-0.04697,1,0.428571,0,0.285714,0.537183,0.033662,0.023742,3,0.515152,0,0.570076,'Not Spots'
0,0.559139,0.036519,2,0.571429,0,0.619048,0.614275,0.055136,0.028248,2,0.515152,0,0.382576,'Not Spots'
0,0.669473,-0.028593,2,0.714286,1,0.571429,0.712298,0.042825,0.025726,2,0.757576,1,0.501894,'Not Spots'
1,0.800719,-0.093402,2,1,1,0.666667,0.830224,0.029505,0.012291,2,0.727273,1,0.517045,'Not Spots'
2,0.99375,-0.295734,2,1.142857,1,0.809524,0.95701,-0.03674,-0.009632,2,0.878788,1,0.547348,'Not Spots'
2,1.149224,-0.331904,2,1.571429,2,0.285714,1.075579,-0.073645,-0.03053,2,1,1,0.5,'Not Spots'
1,1.196048,0.020671,2,1.285714,1,0.238095,1.17327,-0.022778,-0.041616,3,1.151515,1,0.695076,'Not Spots'
1,1.230107,0.206383,2,1,1,0.666667,1.251195,0.021088,-0.046858,3,1.151515,1,0.820076,'Not Spots'
0,1.294771,0.373141,3,1,1,1.333333,1.31953,0.02476,-0.060527,4,1.272727,1,1.017045,'Not Spots'
1,1.491539,0.217868,4,1.428571,1,1.952381,1.383986,-0.107553,-0.08983,4,1.515152,1,1.195076,'Not Spots'
0,1.801189,-0.204175,2,1.428571,2,0.619048,1.436928,-0.364261,-0.121191,7,2.030303,2,2.280303,'Not Spots'
2,2.065284,-1.118005,7,2.857143,3,5.142857,1.464419,-0.600865,-0.130592,7,2.212121,2,2.734848,'Not Spots'
4,2.027063,-1.285224,7,2.714286,2,4.571429,1.462062,-0.565001,-0.108751,7,1.969697,1,3.217803,'Not Spots'
0,0.867894,0.008146,2,1.142857,1,0.809524,0.948209,0.080315,0.032921,3,0.818182,1,0.903409,'Not Spots'
1,0.862802,-0.204426,3,1.428571,1,1.285714,0.901144,0.038342,0.03585,3,0.666667,0,0.791667,'Not Spots'
3,0.728045,-0.042983,3,0.714286,0,1.238095,0.845394,0.117349,0.044793,3,0.606061,0,0.871212,'Not Spots'
0,0.605537,0.242017,3,0.714286,0,1.571429,0.789305,0.183767,0.04697,3,0.424242,0,0.564394,'Not Spots'
2,0.679494,-0.090192,2,0.857143,1,0.809524,0.738299,0.058805,0.03491,3,0.69697,0,0.717803,'Not Spots'
0,0.739812,-0.17033,2,0.857143,1,0.47619,0.689914,-0.049899,0.018116,3,0.757576,0,0.814394,'Not Spots'
1,0.670002,-0.070442,2,0.714286,0,0.904762,0.637899,-0.032102,0.011314,2,0.69697,0,0.717803,'Not Spots'
0,0.538475,0.14371,1,0.428571,0,0.285714,0.580603,0.042128,0.017141,2,0.575758,0,0.501894,'Not Spots'
0,0.46114,0.128167,1,0.285714,0,0.238095,0.521436,0.060296,0.02819,2,0.515152,0,0.320076,'Not Spots'
0,0.39808,0.065748,1,0.285714,0,0.238095,0.465103,0.067023,0.037685,2,0.454545,0,0.318182,'Not Spots'
1,0.310047,0.138368,1,0.142857,0,0.142857,0.414058,0.104011,0.042558,2,0.333333,0,0.354167,'Not Spots'
0,0.29259,0.057939,2,0.428571,0,0.619048,0.369016,0.076426,0.042504,2,0.242424,0,0.251894,'Not Spots'
2,0.334212,-0.266743,2,0.428571,0,0.619048,0.329795,-0.004416,0.040869,2,0.333333,0,0.354167,'Not Spots'
0,0.262663,-0.0873,2,0.428571,0,0.619048,0.297304,0.034641,0.04082,2,0.242424,0,0.314394,'Not Spots'
0,0.157969,0.208907,0,0,0,0,0.275255,0.117286,0.039058,2,0.181818,0,0.278409,'Not Spots'
0,0.179446,0.152693,1,0.142857,0,0.142857,0.267268,0.087822,0.030504,2,0.121212,0,0.172348,'Not Spots'
0,0.285105,-0.091998,2,0.428571,0,0.619048,0.273348,-0.011757,0.017929,2,0.272727,0,0.329545,'Not Spots'
1,0.340861,-0.220394,2,0.571429,0,0.619048,0.290188,-0.050673,0.009631,2,0.242424,0,0.314394,'Not Spots'
0,0.301096,0.063613,1,0.285714,0,0.238095,0.316,0.014904,0.008,2,0.333333,0,0.354167,'Not Spots'
0,0.308401,0.144398,1,0.285714,0,0.238095,0.351108,0.042707,0.008154,2,0.30303,0,0.280303,'Not Spots'
1,0.392187,-0.014446,1,0.285714,0,0.238095,0.395081,0.002894,0.006892,3,0.424242,0,0.501894,'Not Spots'
0,0.479736,-0.146726,3,0.714286,0,1.238095,0.445834,-0.033902,0.006489,3,0.484848,0,0.570076,'Not Spots'
1,0.535765,-0.233205,2,0.714286,1,0.571429,0.502697,-0.033067,0.009379,3,0.484848,0,0.570076,'Not Spots'
1,0.550568,0.0049,1,0.428571,0,0.285714,0.56929,0.018722,0.014098,3,0.636364,0,0.613636,'Not Spots'
0,0.620821,0.086028,1,0.428571,0,0.285714,0.652693,0.031873,0.016504,3,0.666667,1,0.604167,'Not Spots'
1,0.733209,-0.001564,2,0.857143,1,0.47619,0.758073,0.024864,0.011624,3,0.848485,1,0.695076,'Not Spots'
2,0.85532,0.058805,2,0.571429,0,0.619048,0.883041,0.027721,-0.004061,2,0.818182,1,0.528409,'Not Spots'
0,1.042689,-0.018964,2,1.285714,1,0.571429,1.014555,-0.028134,-0.026533,3,1.060606,1,0.746212,'Not Spots'
2,1.168716,0.005004,2,1,1,1,1.133072,-0.035644,-0.044469,4,1.212121,1,0.984848,'Not Spots'
1,1.175319,0.40443,2,0.714286,1,0.571429,1.224988,0.049668,-0.050728,4,1.333333,1,1.166667,'Not Spots'
0,1.276897,0.205258,3,1.285714,1,1.571429,1.291788,0.014892,-0.052015,4,1.333333,1,1.479167,'Not Spots'
3,1.469075,-0.299634,4,1.571429,1,2.285714,1.344537,-0.124538,-0.060972,4,1.575758,1,1.314394,'Not Spots'
4,1.654901,-0.488643,4,2,2,1.333333,1.391555,-0.263346,-0.080622,7,1.69697,2,2.092803,'Not Spots'
2,1.834486,-0.695973,7,2.285714,2,6.238095,1.431041,-0.403446,-0.098678,7,1.878788,2,1.984848,'Not Spots'
7,1.924391,-1.211134,7,2.571429,2,4.952381,1.456148,-0.468243,-0.099937,7,1.727273,1,2.454545,'Not Spots'
1,1.767277,-0.620434,7,2.285714,1,5.904762,1.46625,-0.301027,-0.083685,7,1.727273,1,2.892045,'Not Spots'
2,0.788258,-0.015818,2,0.714286,1,0.571429,0.891436,0.103178,0.042083,2,0.69697,0,0.655303,'Not Spots'
1,0.766085,0.013208,2,0.714286,1,0.571429,0.85071,0.084625,0.03659,3,0.787879,1,0.859848,'Not Spots'
1,0.664684,0.176417,3,0.714286,0,1.238095,0.800108,0.135424,0.037699,3,0.666667,0,0.666667,'Not Spots'
0,0.626456,0.216011,1,0.428571,0,0.285714,0.745971,0.119515,0.034875,3,0.666667,0,0.666667,'Not Spots'
1,0.711235,-0.159203,2,0.714286,1,0.571429,0.693097,-0.018138,0.023456,3,0.757576,1,0.689394,'Not Spots'
1,0.721211,-0.256526,3,1,1,1.333333,0.640466,-0.080745,0.012475,3,0.69697,1,0.655303,'Not Spots'
2,0.60168,-0.05144,2,0.571429,0,0.619048,0.584944,-0.016737,0.012166,3,0.575758,0,0.626894,'Not Spots'
0,0.484395,0.132561,2,0.428571,0,0.619048,0.528294,0.043899,0.020837,2,0.484848,0,0.320076,'Not Spots'
1,0.459565,-0.108489,1,0.571429,1,0.285714,0.475809,0.016244,0.029727,2,0.454545,0,0.318182,'Not Spots'
0,0.400935,-0.042103,1,0.428571,0,0.285714,0.431912,0.030977,0.032542,1,0.363636,0,0.238636,'Not Spots'
0,0.321697,0.18605,1,0.285714,0,0.238095,0.396209,0.074512,0.028328,1,0.272727,0,0.204545,'Not Spots'
0,0.326532,0.152464,1,0.142857,0,0.142857,0.364826,0.038294,0.020939,4,0.424242,0,0.689394,'Not Spots'
0,0.368873,-0.139175,2,0.571429,0,0.619048,0.333457,-0.035416,0.017567,2,0.30303,0,0.342803,'Not Spots'
1,0.308688,-0.152193,2,0.428571,0,0.619048,0.301948,-0.00674,0.021782,2,0.242424,0,0.314394,'Not Spots'
0,0.191463,0.14165,1,0.142857,0,0.142857,0.276401,0.084937,0.027528,2,0.151515,0,0.195076,'Not Spots'
0,0.15984,0.245606,0,0,0,0,0.264154,0.104313,0.026497,2,0.181818,0,0.215909,'Not Spots'
0,0.204609,0.220898,0,0,0,0,0.268182,0.063573,0.018965,2,0.30303,0,0.342803,'Not Spots'
0,0.268329,0.047731,1,0.285714,0,0.238095,0.286526,0.018197,0.01211,2,0.212121,0,0.234848,'Not Spots'
1,0.293275,0.028259,1,0.142857,0,0.142857,0.316827,0.023552,0.009007,2,0.30303,0,0.280303,'Not Spots'
0,0.328462,0.040017,1,0.428571,0,0.285714,0.35786,0.029398,0.006725,1,0.242424,0,0.189394,'Not Spots'
0,0.385923,0.051399,1,0.428571,0,0.285714,0.407714,0.021791,0.003758,2,0.454545,0,0.380682,'Not Spots'
0,0.444024,0.03956,2,0.428571,0,0.619048,0.464149,0.020124,0.001985,3,0.454545,0,0.568182,'Not Spots'
2,0.514668,-0.082485,2,0.571429,0,0.619048,0.527109,0.012442,0.002388,2,0.333333,0,0.354167,'Not Spots'
0,0.568317,0.12067,2,0.571429,0,0.619048,0.600627,0.03231,0.003388,3,0.575758,0,0.564394,'Not Spots'
0,0.682482,0.047487,3,0.714286,0,1.238095,0.691593,0.009111,0.002003,3,0.666667,1,0.666667,'Not Spots'
1,0.829535,-0.1067,3,0.857143,1,1.142857,0.805094,-0.024441,-0.007085,3,0.727273,1,0.829545,'Not Spots'
0,0.983328,0.063954,2,0.857143,1,0.47619,0.93795,-0.045378,-0.028079,4,1,1,1,'Not Spots'
1,1.230875,-0.184678,2,1,1,1,1.07517,-0.155705,-0.05537,4,1.363636,1,1.551136,'Not Spots'
0,1.372188,-0.209285,4,1.571429,1,2.285714,1.193775,-0.178414,-0.074068,4,1.363636,1,1.551136,'Not Spots'
0,1.320997,0.327048,2,0.714286,0,0.904762,1.277398,-0.043599,-0.075277,4,1.515152,1,1.945076,'Not Spots'
0,1.342512,0.276868,4,1.142857,0,2.809524,1.326313,-0.016199,-0.064959,4,1.333333,1,1.541667,'Not Spots'
1,1.458022,-0.139742,3,1.714286,2,1.904762,1.353185,-0.104837,-0.054737,4,1.30303,1,1.592803,'Not Spots'
2,1.552801,-0.29885,4,1.428571,1,1.619048,1.372579,-0.180221,-0.049752,4,1.515152,1,1.320076,'Not Spots'
0,1.596713,-0.401278,4,2,2,1.666667,1.3929,-0.203813,-0.046911,7,1.545455,1,2.318182,'Not Spots'
1,1.494141,-0.064133,7,1.428571,1,6.285714,1.41627,-0.077871,-0.0429,7,1.606061,1,2.121212,'Not Spots'
1,1.409582,0.316352,3,1.285714,1,0.571429,1.444122,0.03454,-0.041761,7,1.363636,1,2.676136,'Not Spots'
1,0.750471,0.062237,2,0.571429,0,0.619048,0.842672,0.0922,0.041413,4,0.787879,0,0.984848,'Not Spots'
0,0.702611,0.157118,2,0.857143,1,0.809524,0.80629,0.103679,0.03109,3,0.606061,0,0.683712,'Not Spots'
0,0.608927,0.365733,1,0.285714,0,0.238095,0.759517,0.15059,0.028107,3,0.727273,1,0.767045,'Not Spots'
0,0.61668,0.196694,2,0.571429,0,0.619048,0.706868,0.090188,0.023916,3,0.606061,0,0.621212,'Not Spots'
1,0.717977,-0.292155,3,1.142857,1,1.142857,0.652644,-0.065333,0.015458,3,0.606061,0,0.621212,'Not Spots'
3,0.739318,-0.568531,3,0.857143,1,1.142857,0.597181,-0.142137,0.010521,3,0.606061,0,0.683712,'Not Spots'
0,0.606342,-0.312045,3,1.285714,1,1.238095,0.540155,-0.066187,0.015643,3,0.545455,0,0.568182,'Not Spots'
0,0.463638,-0.01993,1,0.428571,0,0.285714,0.48596,0.022322,0.02619,3,0.545455,0,0.568182,'Not Spots'
1,0.425475,-0.165779,1,0.571429,1,0.285714,0.441202,0.015727,0.032226,1,0.363636,0,0.238636,'Not Spots'
1,0.397272,-0.130293,1,0.571429,1,0.285714,0.409561,0.012289,0.027887,1,0.30303,0,0.217803,'Not Spots'
1,0.395675,-0.0411,1,0.285714,0,0.238095,0.387797,-0.007879,0.014528,4,0.484848,0,0.632576,'Not Spots'
0,0.463572,-0.242312,4,0.857143,0,2.142857,0.368008,-0.095564,0.00001,4,0.424242,0,0.626894,'Not Spots'
1,0.463325,-0.266211,1,0.428571,0,0.285714,0.342566,-0.120759,-0.005248,4,0.575758,0,0.751894,'Not Spots'
0,0.343596,0.003117,1,0.285714,0,0.238095,0.310553,-0.033043,0.002558,2,0.333333,0,0.291667,'Not Spots'
0,0.233934,0.129784,0,0,0,0,0.279839,0.045905,0.015529,2,0.272727,0,0.267045,'Not Spots'
0,0.199317,0.093675,1,0.285714,0,0.238095,0.260868,0.061551,0.02293,1,0.181818,0,0.153409,'Not Spots'
0,0.207903,0.118771,0,0,0,0,0.259456,0.051553,0.022681,2,0.242424,0,0.251894,'Not Spots'
0,0.247463,0.024474,1,0.285714,0,0.238095,0.275703,0.02824,0.020193,1,0.242424,0,0.189394,'Not Spots'
0,0.273663,-0.00398,1,0.428571,0,0.285714,0.307607,0.033945,0.018356,1,0.272727,0,0.204545,'Not Spots'
1,0.310933,-0.018052,1,0.285714,0,0.238095,0.353181,0.042248,0.01512,1,0.212121,0,0.172348,'Not Spots'
1,0.367701,-0.015307,1,0.428571,0,0.285714,0.409233,0.041531,0.010033,2,0.30303,0,0.280303,'Not Spots'
0,0.405342,0.148132,2,0.428571,0,0.619048,0.472673,0.067331,0.00537,2,0.424242,0,0.376894,'Not Spots'
0,0.475741,0.204113,2,0.428571,0,0.619048,0.542949,0.067208,0.002034,3,0.515152,0,0.632576,'Not Spots'
1,0.594009,0.169441,1,0.285714,0,0.238095,0.623801,0.029792,-0.001113,3,0.69697,0,0.905303,'Not Spots'
0,0.744262,0.012539,3,0.857143,1,1.142857,0.721863,-0.0224,-0.006278,3,0.69697,0,0.842803,'Not Spots'
3,0.917459,-0.221641,3,0.857143,1,1.142857,0.842434,-0.075025,-0.019602,3,0.909091,1,0.835227,'Not Spots'
0,1.120828,-0.139143,3,1.285714,1,1.904762,0.982222,-0.138606,-0.046592,4,1.272727,1,1.204545,'Not Spots'
2,1.427011,-0.555948,4,1.714286,1,2.904762,1.124815,-0.302196,-0.080694,4,1.424242,1,1.564394,'Not Spots'
4,1.620032,-0.868074,4,2.142857,2,2.142857,1.243878,-0.376155,-0.103282,4,1.515152,1,1.757576,'Not Spots'
2,1.544423,-0.280793,4,2,2,3,1.319252,-0.225171,-0.10112,4,1.545455,1,2.005682,'Not Spots'
0,1.430127,0.18413,3,1.142857,1,1.47619,1.34877,-0.081357,-0.076071,4,1.515152,1,2.070076,'Not Spots'
3,1.384551,-0.04131,3,1.285714,1,1.571429,1.34734,-0.037211,-0.039621,4,1.424242,1,1.626894,'Not Spots'
1,1.31266,-0.018717,3,1.428571,1,1.619048,1.338184,0.025523,-0.005317,4,1.333333,1,1.854167,'Not Spots'
3,1.245615,-0.066651,3,1.285714,1,1.904762,1.341408,0.095794,0.015278,4,1.212121,1,1.234848,'Not Spots'
0,1.117412,0.603934,3,1,1,1,1.366398,0.248986,0.015596,7,1.212121,1,2.109848,'Not Spots'
1,1.212656,0.640572,1,0.571429,1,0.285714,1.412796,0.20014,-0.004935,5,1.30303,1,1.655303,'Not Spots'
0,0.71605,0.078744,2,0.857143,1,0.809524,0.800276,0.084226,0.036094,2,0.757576,1,0.626894,'Not Spots'
0,0.630624,0.369646,1,0.285714,0,0.238095,0.764418,0.133795,0.025395,2,0.636364,1,0.488636,'Not Spots'
0,0.553816,0.48003,1,0.142857,0,0.142857,0.718448,0.164631,0.022509,2,0.575758,0,0.439394,'Not Spots'
0,0.557261,0.306036,1,0.285714,0,0.238095,0.66605,0.108789,0.020429,2,0.606061,0,0.496212,'Not Spots'
0,0.613295,0.002708,1,0.428571,0,0.285714,0.611682,-0.001612,0.015764,3,0.727273,1,0.704545,'Not Spots'
0,0.609621,-0.177695,3,0.857143,0,1.47619,0.556614,-0.053007,0.014423,3,0.69697,0,0.717803,'Not Spots'
2,0.505597,-0.145435,2,0.428571,0,0.619048,0.501731,-0.003867,0.021498,3,0.454545,0,0.630682,'Not Spots'
1,0.376279,0.05092,2,0.428571,0,0.619048,0.452036,0.075758,0.03209,2,0.272727,0,0.267045,'Not Spots'
0,0.309451,0.163788,1,0.285714,0,0.238095,0.414421,0.10497,0.035717,2,0.30303,0,0.280303,'Not Spots'
0,0.324857,0.103495,1,0.285714,0,0.238095,0.39189,0.067033,0.026431,4,0.454545,0,0.630682,'Not Spots'
0,0.426134,-0.197567,4,0.857143,0,2.142857,0.379489,-0.046645,0.007134,4,0.363636,0,0.613636,'Not Spots'
4,0.563576,-0.728111,4,0.857143,0,2.142857,0.367015,-0.196561,-0.011685,4,0.393939,0,0.621212,'Not Spots'
1,0.536181,-0.531982,4,1.142857,1,1.809524,0.345261,-0.190919,-0.018075,4,0.424242,0,0.626894,'Not Spots'
0,0.374109,-0.022826,1,0.285714,0,0.238095,0.313058,-0.061051,-0.008345,4,0.515152,0,0.632576,'Not Spots'
0,0.256127,0.071745,1,0.285714,0,0.238095,0.279045,0.022918,0.008926,1,0.272727,0,0.204545,'Not Spots'
0,0.201427,0.110412,0,0,0,0,0.255232,0.053805,0.022011,1,0.212121,0,0.172348,'Not Spots'
0,0.212164,0.032506,1,0.285714,0,0.238095,0.249021,0.036857,0.027676,1,0.212121,0,0.172348,'Not Spots'
1,0.255399,-0.1669,1,0.428571,0,0.285714,0.262384,0.006985,0.02994,1,0.151515,0,0.132576,'Not Spots'
1,0.247952,-0.067172,1,0.285714,0,0.238095,0.29439,0.046438,0.030759,2,0.242424,0,0.251894,'Not Spots'
0,0.24219,0.150117,1,0.285714,0,0.238095,0.343218,0.101028,0.027708,1,0.212121,0,0.172348,'Not Spots'
0,0.301649,0.181909,1,0.142857,0,0.142857,0.404826,0.103177,0.021003,3,0.424242,0,0.564394,'Not Spots'
0,0.359316,0.271541,1,0.142857,0,0.142857,0.474688,0.115371,0.014535,2,0.272727,0,0.329545,'Not Spots'
0,0.447113,0.307807,1,0.142857,0,0.142857,0.551003,0.103891,0.010132,3,0.545455,0,0.630682,'Not Spots'
0,0.620749,0.023254,3,0.857143,1,1.142857,0.637008,0.016259,0.006344,3,0.545455,0,0.693182,'Not Spots'
1,0.76446,-0.002843,1,0.428571,0,0.285714,0.739383,-0.025077,0.000206,3,0.818182,1,0.778409,'Not Spots'
0,0.901999,0.038082,3,1,1,1.333333,0.863576,-0.038423,-0.015193,3,0.909091,1,0.772727,'Not Spots'
1,1.138527,-0.086903,2,0.857143,1,0.47619,1.006401,-0.132126,-0.045826,4,1.181818,1,1.153409,'Not Spots'
1,1.427084,-0.320023,2,1.428571,1,0.285714,1.150788,-0.276296,-0.08443,4,1.636364,1,1.676136,'Not Spots'
1,1.581471,-0.37345,4,1.857143,1,3.142857,1.268785,-0.312686,-0.110637,4,1.69697,2,1.780303,'Not Spots'
4,1.574991,-0.238179,4,1.428571,1,1.952381,1.337748,-0.237243,-0.108065,4,1.515152,1,1.570076,'Not Spots'
2,1.518055,-0.219941,4,1.714286,2,2.238095,1.353447,-0.164608,-0.073998,4,1.454545,1,1.505682,'Not Spots'
3,1.371145,-0.290061,4,1.857143,2,2.476191,1.332878,-0.038267,-0.019837,4,1.181818,1,1.403409,'Not Spots'
0,1.105447,0.297055,3,1,1,1.333333,1.306435,0.200988,0.031835,4,1.121212,1,1.297348,'Not Spots'
0,0.957002,0.527814,3,0.857143,1,1.142857,1.302046,0.345044,0.057492,4,0.939394,1,1.121212,'Not Spots'
1,0.944368,0.777994,1,0.428571,0,0.285714,1.331114,0.386746,0.047866,3,0.727273,1,0.829545,'Not Spots'
0,1.152616,0.69578,3,0.857143,1,1.142857,1.388406,0.23579,0.011818,5,1.151515,1,1.320076,'Not Spots'
1,0.649878,0.128481,1,0.428571,0,0.285714,0.76002,0.110142,0.030968,3,0.636364,0,0.676136,'Not Spots'
0,0.626329,0.254152,1,0.285714,0,0.238095,0.721564,0.095235,0.023413,3,0.727273,1,0.704545,'Not Spots'
0,0.600714,0.129436,1,0.571429,1,0.285714,0.674488,0.073774,0.022778,3,0.636364,1,0.551136,'Not Spots'
1,0.566918,0.023254,1,0.428571,0,0.285714,0.622542,0.055624,0.02352,3,0.515152,0,0.570076,'Not Spots'
1,0.535772,0.02194,2,0.571429,0,0.619048,0.570594,0.034822,0.021006,2,0.484848,0,0.507576,'Not Spots'
0,0.480149,0.130295,2,0.428571,0,0.619048,0.520116,0.039967,0.019149,3,0.454545,0,0.693182,'Not Spots'
0,0.386802,0.249635,2,0.285714,0,0.571429,0.471316,0.084513,0.023633,3,0.424242,0,0.689394,'Not Spots'
0,0.297598,0.280626,1,0.142857,0,0.142857,0.427637,0.130039,0.031862,2,0.30303,0,0.467803,'Not Spots'
0,0.253847,0.273151,1,0.142857,0,0.142857,0.394986,0.14114,0.034176,2,0.272727,0,0.267045,'Not Spots'
1,0.303445,0.02663,1,0.428571,0,0.285714,0.376022,0.072577,0.024517,1,0.181818,0,0.153409,'Not Spots'
1,0.387557,-0.138523,1,0.428571,0,0.285714,0.365946,-0.021611,0.005941,4,0.363636,0,0.613636,'Not Spots'
0,0.453102,-0.214981,4,0.714286,0,2.238095,0.354893,-0.098209,-0.011266,4,0.454545,0,0.630682,'Not Spots'
0,0.430433,-0.090482,1,0.285714,0,0.238095,0.334416,-0.096017,-0.016461,4,0.515152,0,0.632576,'Not Spots'
0,0.321964,0.10955,1,0.142857,0,0.142857,0.303626,-0.018338,-0.006576,2,0.424242,0,0.314394,'Not Spots'
0,0.217489,0.153666,1,0.142857,0,0.142857,0.270624,0.053135,0.010809,1,0.151515,0,0.132576,'Not Spots'
0,0.157003,0.21197,0,0,0,0,0.246855,0.089852,0.025094,1,0.181818,0,0.153409,'Not Spots'
0,0.165697,0.139634,0,0,0,0,0.239652,0.073955,0.033246,1,0.181818,0,0.153409,'Not Spots'
0,0.195112,0.017287,1,0.142857,0,0.142857,0.252179,0.057067,0.038259,1,0.242424,0,0.189394,'Not Spots'
0,0.176563,0.108845,1,0.142857,0,0.142857,0.284888,0.108325,0.040723,1,0.151515,0,0.132576,'Not Spots'
0,0.171985,0.307707,0,0,0,0,0.336763,0.164778,0.037465,1,0.151515,0,0.132576,'Not Spots'
