@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute class {Spot,NotSpot}

@data
37,28.987141,9.236791,6.277229,0.568377,-14.945642,13.355355,17.352924,-11.634216,1.563997,1.395737,0.688067,-3.647801,2.285823,10.933512,-18.053629,-6.419413,0.145829,0.106032,0.095763,-0.347624,0.175886,8.948642,-20.038498,-8.404283,-1.98487,0.020864,0.007773,0.004477,-0.033114,0.021146,Spot
22,21.315477,7.178799,4.464112,1.242115,-10.400796,10.322411,14.289486,-7.025991,0.936053,0.820178,0.305507,-2.061738,1.715287,10.429527,-10.88595,-3.859959,0.123642,0.069301,0.051664,-0.244608,0.163654,9.010146,-12.305331,-5.27934,-1.419381,0.020098,0.00498,0.003837,-0.028916,0.021602,Spot
81,27.697803,12.674082,10.475258,5.782342,-28.931683,7.075704,14.84229,-12.855514,1.219792,0.990656,0.430571,-2.641019,1.348025,10.467035,-17.230768,-4.375255,0.124985,0.07692,0.049118,-0.251023,0.138628,9.015699,-18.682104,-5.826591,-1.451336,0.02016,0.005076,0.003791,-0.029027,0.02114,Spot
9,14.397873,5.946064,1.73157,1.587008,6.090626,6.961753,13.918137,-0.479736,0.834114,0.375602,0.22235,-1.432066,1.930561,10.417212,-3.98066,-3.500924,0.124231,0.065338,0.060655,-0.250224,0.175559,8.991106,-5.406767,-4.927031,-1.426106,0.02005,0.004931,0.003556,-0.028538,0.02451,Spot
23,23.527016,7.226072,2.532036,0.377247,-9.380861,10.25054,15.398727,-8.128288,1.119396,1.039796,0.539155,-2.698348,1.368609,10.522603,-13.004413,-4.876124,0.12952,0.079002,0.066947,-0.275468,0.125462,9.000819,-14.526196,-6.397908,-1.521784,0.020135,0.005062,0.003656,-0.028853,0.023558,Spot
86,30.374386,14.29128,12.113668,4.03976,-30.44471,1.621544,15.885225,-14.489161,1.409163,1.206997,0.624576,-3.240736,0.718746,10.553075,-19.821312,-5.33215,0.130918,0.085409,0.064165,-0.280491,0.096378,9.005658,-21.368729,-6.879567,-1.547417,0.020192,0.005065,0.003658,-0.028915,0.023409,Spot
41,25.393286,10.078155,4.719113,3.526787,-18.324055,9.610617,15.08644,-10.306846,1.120051,0.986705,0.521978,-2.628734,1.444116,10.506048,-14.887238,-4.580392,0.127947,0.081767,0.054474,-0.264188,0.11817,9.006081,-16.387205,-6.080359,-1.499968,0.020218,0.004965,0.003526,-0.02871,0.024031,Spot
14,12.284295,3.731881,1.327832,0.621271,3.02532,4.110279,12.725672,0.441377,0.614731,0.329863,0.277058,-0.667536,1.794667,10.282746,-2.001549,-2.442925,0.118359,0.067177,0.039432,-0.224969,0.206932,8.964748,-3.319547,-3.760923,-1.317998,0.019951,0.004806,0.003022,-0.027779,0.027753,Spot
8,17.011473,3.168301,2.79175,1.790122,2.166673,7.407298,14.505093,-2.50638,0.939997,0.586385,0.3204,-1.846781,1.754229,10.445658,-6.565815,-4.059435,0.126722,0.077548,0.060875,-0.265146,0.161817,8.978004,-8.033468,-5.527088,-1.467653,0.02006,0.004984,0.00322,-0.028263,0.026579,Spot
15,24.216118,7.136544,4.364609,4.159274,-6.931209,7.253161,15.885783,-8.330335,1.273072,1.112664,0.599226,-2.984962,0.977292,10.545895,-13.670223,-5.339889,0.132027,0.086795,0.070841,-0.289663,0.108142,8.986845,-15.229273,-6.898938,-1.55905,0.020139,0.005024,0.003358,-0.02852,0.026025,Spot
28,27.769896,11.139445,7.621664,2.286779,-16.474331,3.99181,16.187723,-11.582172,1.405942,1.227144,0.675269,-3.308355,0.456394,10.568246,-17.201649,-5.619477,0.133372,0.088247,0.071267,-0.292886,0.086854,8.990859,-18.779037,-7.196864,-1.577387,0.020188,0.004925,0.003414,-0.028526,0.026173,Spot
30,22.492802,6.13697,2.484417,0.709874,-7.911513,9.148638,15.21326,-7.279542,1.065469,0.869463,0.602371,-2.537303,1.533763,10.510939,-11.981863,-4.702321,0.130162,0.080803,0.063103,-0.274068,0.124191,8.990508,-13.502294,-6.222752,-1.520431,0.020208,0.004713,0.003351,-0.028271,0.026943,Spot
15,14.728315,5.255952,2.441656,1.036145,1.778151,6.495605,13.427983,-1.300332,0.748854,0.453506,0.0094,-1.211761,1.949257,10.384672,-4.343643,-3.043311,0.122815,0.070243,0.044582,-0.23764,0.171455,8.9863,-5.742016,-4.441684,-1.398373,0.020199,0.004452,0.003108,-0.027759,0.028173,Spot
7,10.645192,3.331988,0.980742,0.329625,2.021621,2.200197,11.596412,0.95122,0.545888,0.423496,0.24727,-0.124878,1.646988,10.211179,-0.434013,-1.385233,0.112866,0.059054,0.019941,-0.191861,0.201673,8.979466,-1.665726,-2.616945,-1.231712,0.020168,0.004221,0.002632,-0.027022,0.029648,Spot
11,14.731251,3.587926,2.902019,0.967108,-1.653015,5.269901,12.871054,-1.860197,0.645511,0.485402,0.18716,-0.943753,1.688663,10.247997,-4.483253,-2.623056,0.117888,0.071035,0.035118,-0.224042,0.208736,8.94855,-5.782701,-3.922503,-1.299447,0.019933,0.004842,0.002547,-0.027322,0.02958,Spot
38,20.562412,5.483561,3.766301,0.031698,-9.218164,7.220464,14.495255,-6.067157,0.948697,0.774444,0.289552,-2.012693,1.578343,10.401263,-10.161149,-4.093992,0.125963,0.081114,0.054971,-0.262047,0.172465,8.96075,-11.601663,-5.534506,-1.440514,0.020034,0.004935,0.002763,-0.027733,0.028842,Spot
49,26.037239,8.341058,7.269301,2.088291,-17.69865,3.924094,15.626803,-10.410436,1.25055,1.044809,0.578157,-2.873517,1.009958,10.491699,-15.54554,-5.135104,0.130986,0.086517,0.066755,-0.284258,0.136612,8.968578,-17.068661,-6.658225,-1.523121,0.020106,0.004884,0.002932,-0.027922,0.028665,Spot
28,25.519072,8.099133,6.236737,0.110245,-14.225624,5.187574,15.705613,-9.813458,1.218944,1.06741,0.633299,-2.919653,1.065786,10.505342,-15.01373,-5.200272,0.132056,0.082933,0.070581,-0.28557,0.131616,8.971677,-16.547394,-6.733936,-1.533665,0.020148,0.004684,0.003037,-0.027869,0.029061,Spot
15,19.093487,3.712327,1.63189,0.115921,-2.196358,8.029483,14.651347,-4.44214,0.924679,0.664512,0.473428,-2.062619,1.748738,10.441312,-8.652175,-4.210035,0.128654,0.071667,0.065323,-0.265644,0.162482,8.970537,-10.12295,-5.68081,-1.470775,0.020161,0.004353,0.003051,-0.027565,0.029923,Spot
12,13.018323,4.194047,1.171707,0.322186,2.700155,4.837463,12.946974,-0.071349,0.620686,0.409695,0.171253,-0.859128,1.928626,10.310966,-2.707356,-2.636007,0.121249,0.063948,0.043903,-0.2291,0.199236,8.965672,-4.05265,-3.981301,-1.345294,0.020145,0.003959,0.002914,-0.027018,0.031099,Spot
11,14.764304,3.49546,3.09336,1.575855,-1.977954,5.289755,12.496337,-2.267967,0.623838,0.483394,0.198869,-0.908362,1.571315,10.149526,-4.614779,-2.346811,0.114434,0.068803,0.02459,-0.207827,0.220038,8.928995,-5.835309,-3.567342,-1.220531,0.019884,0.004787,0.001968,-0.02664,0.031369,Spot
32,20.158213,6.22314,4.654944,0.175336,-11.053421,7.134987,13.820616,-6.337597,0.87737,0.700955,0.165978,-1.744302,1.576569,10.286265,-9.871947,-3.53435,0.121883,0.0769,0.042582,-0.241365,0.200885,8.939953,-11.21826,-4.880663,-1.346313,0.019976,0.004798,0.002191,-0.026966,0.031042,Spot
65,24.306177,8.516703,6.381351,5.568382,-20.466436,5.398015,14.646534,-9.659643,1.050903,0.840616,0.416888,-2.308407,1.41364,10.363354,-13.942823,-4.28318,0.126347,0.079187,0.054578,-0.260112,0.185452,8.946642,-15.359535,-5.699892,-1.416712,0.020039,0.004664,0.002376,-0.027078,0.031186,Spot
37,22.088007,5.58488,4.866184,2.317038,-12.768103,7.38914,14.56262,-7.525387,0.966785,0.815215,0.399941,-2.181941,1.558683,10.368629,-11.719378,-4.193992,0.127012,0.073242,0.05949,-0.259744,0.188389,8.94876,-13.139247,-5.61386,-1.419868,0.020073,0.00438,0.002511,-0.026964,0.031771,Spot
9,15.96899,3.777901,2.329888,1.297256,0.150757,6.706326,13.576439,-2.392551,0.718753,0.60954,0.072968,-1.401262,1.838719,10.302052,-5.666938,-3.274386,0.123561,0.063067,0.053679,-0.240307,0.208438,8.946818,-7.022172,-4.629621,-1.355234,0.020078,0.00395,0.002585,-0.026613,0.032673,Spot
5,12.058014,3.680459,1.602888,0.011833,2.065738,4.256877,11.677238,-0.380776,0.51586,0.340239,0.315454,-0.540644,1.43703,9.997586,-2.060428,-1.679651,0.108044,0.062003,0.009302,-0.179348,0.23154,8.906514,-3.1515,-2.770723,-1.091072,0.019807,0.00465,0.001303,-0.02576,0.032924,Spot
3,14.951311,3.229725,3.210729,0.77589,-0.756894,6.90492,12.626345,-2.324966,0.680972,0.485435,0.095439,-1.070968,1.605929,10.112588,-4.838723,-2.513757,0.114555,0.067948,0.024349,-0.206852,0.228492,8.916097,-6.035214,-3.710248,-1.196491,0.019888,0.004585,0.001519,-0.025992,0.032946,Spot
22,17.261152,4.58306,2.431896,1.507502,-5.507455,7.777895,13.164886,-4.096267,0.756331,0.577907,0.058624,-1.392861,1.661293,10.174017,-7.087135,-2.990869,0.118311,0.068596,0.034616,-0.221522,0.226816,8.921571,-8.339581,-4.243315,-1.252446,0.01994,0.004384,0.0017,-0.026025,0.03334,Spot
12,16.049725,3.822345,3.569288,2.290253,-2.543311,6.67164,13.023901,-3.025824,0.699336,0.569236,0.014537,-1.254035,1.721097,10.171861,-5.877864,-2.85204,0.11865,0.063606,0.037689,-0.219945,0.232479,8.922687,-7.127038,-4.101214,-1.249174,0.019966,0.004042,0.00184,-0.025848,0.034048,Spot
10,12.00205,4.698473,1.625738,0.457313,2.615422,3.30443,12.305741,0.303691,0.608068,0.512823,0.474667,-0.569912,1.789637,10.008381,-1.99367,-2.29736,0.124237,0.068956,0.031494,-0.224687,0.258301,8.761843,-3.240208,-3.543899,-1.246538,0.019552,0.003199,0.001457,-0.024209,0.042685,Spot
4,11.297008,3.578006,0.318128,0.050326,3.310204,2.736533,11.994775,0.697767,0.556895,0.535569,0.396342,-0.417669,1.696954,9.988278,-1.308729,-2.006496,0.121619,0.06425,0.028239,-0.214108,0.26116,8.772057,-2.524951,-3.222718,-1.216222,0.019608,0.003001,0.0017,-0.024308,0.042927,Spot
10,12.838572,5.03855,2.421138,0.200044,2.417369,5.441947,12.755895,-0.082677,0.698669,0.512994,0.430538,-0.781125,2.001385,10.061234,-2.777338,-2.694661,0.125924,0.077789,0.035243,-0.238955,0.242837,8.758818,-4.079754,-3.997077,-1.302416,0.019451,0.003881,0.001305,-0.024637,0.041657,Spot
17,16.422741,5.23708,3.759973,2.39182,-0.914714,8.069961,13.875529,-2.547212,0.885424,0.733867,0.135077,-1.484214,2.091502,10.189851,-6.23289,-3.685678,0.131608,0.082494,0.052536,-0.266637,0.221866,8.77471,-7.648031,-5.10082,-1.415141,0.019558,0.003912,0.001685,-0.025154,0.041602,Spot
17,17.656698,5.25213,4.264353,2.761577,-1.7738,8.461503,14.262391,-3.394307,0.963503,0.799891,0.028688,-1.734705,2.045486,10.24659,-7.410109,-4.015801,0.133184,0.080608,0.061492,-0.275284,0.210796,8.788366,-8.868332,-5.474025,-1.458223,0.01964,0.00385,0.00199,-0.02548,0.041587,Spot
9,15.321763,5.527848,2.726592,1.235042,1.566213,6.729744,13.733611,-1.588152,0.861781,0.652274,0.168415,-1.34564,2.030653,10.225268,-5.096495,-3.508343,0.130387,0.073765,0.058873,-0.263025,0.218358,8.799366,-6.522397,-4.934245,-1.425902,0.019696,0.003688,0.002213,-0.025596,0.041638,Spot
14,12.297653,3.777397,1.862355,0.041309,1.873733,3.764785,12.556534,0.258881,0.618543,0.414719,0.411776,-0.6156,1.896402,10.133401,-2.164252,-2.423133,0.123719,0.066598,0.042388,-0.232705,0.236279,8.807736,-3.489917,-3.748797,-1.325665,0.019723,0.003428,0.002348,-0.025498,0.041772,Spot
18,17.529247,4.809107,4.781947,2.25526,-2.28242,8.634233,14.113433,-3.415814,0.988732,0.723029,0.024277,-1.687484,2.157537,10.212928,-7.316319,-3.900505,0.131013,0.085798,0.052595,-0.269405,0.211254,8.779709,-8.749538,-5.333724,-1.433219,0.019517,0.004447,0.001641,-0.025605,0.04082,Spot
40,24.886459,8.330515,6.078708,0.281579,-14.127644,10.31229,15.611774,-9.274685,1.243026,1.069631,0.482105,-2.794762,1.882655,10.356653,-14.529806,-5.255121,0.137298,0.092604,0.071656,-0.301557,0.165842,8.796736,-16.089724,-6.815039,-1.559917,0.019625,0.004514,0.002018,-0.026158,0.040467,Spot
41,27.17988,9.453751,7.288775,0.926038,-17.668564,9.508529,16.100075,-11.079805,1.303646,1.237694,0.59858,-3.13992,1.626972,10.422022,-16.757858,-5.678053,0.139196,0.091758,0.081203,-0.312156,0.136803,8.811394,-18.368486,-7.288681,-1.610628,0.019708,0.004499,0.002304,-0.026511,0.040181,Spot
21,21.814734,6.773908,3.296386,2.877361,-6.354883,9.539218,15.353813,-6.46092,1.160136,0.95809,0.354514,-2.47274,1.900512,10.402126,-11.412607,-4.951687,0.136421,0.083711,0.078942,-0.299074,0.150683,8.823249,-12.991485,-6.530564,-1.578877,0.019764,0.004394,0.00249,-0.026647,0.040011,Spot
15,14.997426,4.685801,2.662562,0.340069,1.683169,6.140331,13.76423,-1.233196,0.835279,0.574265,0.128895,-1.280649,2.06174,10.30505,-4.692376,-3.45918,0.129454,0.077689,0.058373,-0.265516,0.188522,8.832279,-6.165147,-4.931951,-1.472771,0.019791,0.004198,0.002569,-0.026558,0.039992,Spot
16,20.549261,6.232929,3.72576,3.329304,-5.836473,9.842123,14.807952,-5.741309,1.156114,0.815576,0.260675,-2.232365,2.138763,10.286116,-10.263145,-4.521836,0.132069,0.087954,0.060806,-0.28083,0.190953,8.796707,-11.752554,-6.011245,-1.489408,0.019564,0.004896,0.001841,-0.026301,0.03995,Spot
55,29.93512,11.285692,7.660361,3.597211,-22.543266,8.886618,16.491404,-13.443716,1.465955,1.238949,0.838922,-3.543828,1.489022,10.438704,-19.496416,-6.0527,0.138697,0.096634,0.079948,-0.315278,0.122295,8.814769,-21.12035,-7.676635,-1.623935,0.019672,0.004997,0.002208,-0.026877,0.039295,Spot
57,32.338024,12.237548,10.886993,2.763604,-25.888145,6.107572,17.018179,-15.319845,1.538296,1.46294,0.910834,-3.91207,0.922172,10.510926,-21.827099,-6.507253,0.140981,0.100061,0.086196,-0.327238,0.054824,8.830393,-23.507631,-8.187786,-1.680533,0.019756,0.005025,0.002473,-0.027254,0.038723,Spot
17,24.942266,7.851161,3.087449,2.276593,-8.662017,10.144159,16.157003,-8.785263,1.340498,1.101761,0.635104,-3.077363,1.625595,10.49542,-14.446846,-5.661583,0.138557,0.09661,0.079289,-0.314456,0.077241,8.843116,-16.099152,-7.313888,-1.652305,0.019812,0.004971,0.002627,-0.02741,0.038304,Spot
14,16.372194,5.334129,3.449192,0.124866,1.760072,6.695035,14.370836,-2.001358,0.968711,0.64932,0.022448,-1.640479,2.049494,10.400297,-5.971897,-3.970539,0.131761,0.088317,0.060181,-0.280259,0.1411,8.852891,-7.519303,-5.517945,-1.547406,0.019839,0.004827,0.002669,-0.027335,0.038094,Spot
13,11.779524,2.741881,1.289963,0.232936,1.684854,2.923707,12.431695,0.652171,0.586995,0.477713,0.32193,-0.431212,1.819045,10.244471,-1.535053,-2.187224,0.121694,0.076879,0.033711,-0.232284,0.187451,8.859556,-2.919968,-3.572139,-1.384914,0.019838,0.004595,0.002605,-0.027038,0.038116,Spot
18,18.988014,5.605939,4.499771,2.573417,-3.679585,9.291557,14.464943,-4.523071,1.085277,0.740726,0.173016,-1.999019,2.22435,10.272121,-8.715893,-4.192822,0.129019,0.082844,0.058506,-0.270369,0.198339,8.809068,-10.178946,-5.655875,-1.463054,0.019587,0.005163,0.001941,-0.026691,0.03931,Spot
33,26.3526,9.092698,3.550753,1.547246,-14.190697,10.81138,16.045341,-10.307259,1.339429,1.026148,0.802478,-3.168054,1.830014,10.426336,-15.926264,-5.619005,0.135776,0.089529,0.07922,-0.304525,0.135092,8.828079,-17.524521,-7.217262,-1.598257,0.019696,0.005291,0.002293,-0.02728,0.038377,Spot
29,27.581398,8.865486,4.359507,0.160015,-13.385008,10.689932,16.532482,-11.048916,1.373161,1.214775,0.876616,-3.464552,1.522423,10.503014,-17.078384,-6.029469,0.138442,0.095731,0.082884,-0.317057,0.071335,8.844645,-18.736753,-7.687838,-1.658369,0.01978,0.005357,0.002536,-0.027673,0.03752,Spot
12,21.397787,5.05192,4.941883,0.887565,-0.777528,9.988717,15.72997,-5.667817,1.257395,0.91646,0.513059,-2.686914,1.858225,10.494688,-10.903099,-5.235282,0.136541,0.09668,0.072521,-0.305742,0.073018,8.858274,-12.539513,-6.871696,-1.636414,0.019837,0.005349,0.002663,-0.027849,0.036832,Spot
16,14.927844,5.374503,2.075551,0.197374,3.496326,5.446749,14.081964,-0.845881,0.929649,0.593015,0.123592,-1.399072,2.03181,10.408953,-4.518891,-3.673011,0.130294,0.090655,0.052818,-0.273768,0.126246,8.868903,-6.058941,-5.21306,-1.54005,0.019865,0.005255,0.002676,-0.027796,0.036388,Spot
12,14.428615,5.143829,3.054826,1.105396,0.983607,6.988548,13.228576,-1.200039,0.818894,0.554988,0.233778,-1.140104,2.242046,10.176866,-4.251749,-3.05171,0.122861,0.072639,0.044657,-0.240157,0.223934,8.816319,-5.612296,-4.412257,-1.360547,0.019584,0.005222,0.001961,-0.026767,0.039069,Spot
17,18.176704,4.601792,4.317095,1.657579,-1.942276,9.52702,14.475849,-3.700855,1.006599,0.723546,0.188007,-1.918152,2.265199,10.325454,-7.851251,-4.150395,0.129547,0.075502,0.066473,-0.271522,0.184079,8.83618,-9.340525,-5.639669,-1.489274,0.019693,0.005367,0.002294,-0.027355,0.037908,Spot
17,18.598694,5.079101,4.406426,1.06604,-0.393365,9.380716,14.874968,-3.723726,1.053038,0.767369,0.281049,-2.101456,2.176377,10.403818,-8.194876,-4.471149,0.132415,0.081645,0.069709,-0.283769,0.147672,8.853639,-9.745055,-6.021329,-1.550179,0.019778,0.005466,0.002514,-0.027758,0.036798,Spot
16,15.624904,5.819381,2.888918,0.034621,2.965085,6.639902,14.287985,-1.336919,0.965005,0.657063,0.04604,-1.576029,2.117785,10.404784,-5.220119,-3.883201,0.130957,0.086593,0.057321,-0.274872,0.136643,8.868203,-6.756701,-5.419782,-1.536581,0.019835,0.005504,0.002613,-0.027952,0.035844,Spot
11,22.782215,8.331392,5.680416,3.224127,-0.573151,14.527006,17.48999,-5.292225,1.517614,1.167697,0.208658,-2.893968,3.508181,11.18447,-11.597745,-6.30552,0.178111,0.118132,0.087911,-0.384153,0.320671,9.186387,-13.595828,-8.303603,-1.998083,0.021414,0.004851,0.002951,-0.029216,0.046379,Spot
10,23.39887,7.198856,7.000474,1.488965,-1.687346,14.017038,17.637939,-5.760931,1.653322,1.09012,0.260462,-3.003904,3.410354,11.17751,-12.22136,-6.460429,0.179401,0.117599,0.089245,-0.386245,0.323654,9.178629,-14.220242,-8.459311,-1.998881,0.02147,0.00447,0.003168,-0.029108,0.047453,Spot
16,18.413685,7.318238,5.446703,0.897301,2.768836,10.740932,16.320148,-2.093536,1.506107,0.742676,0.17748,-2.071304,3.354978,11.05525,-7.358435,-5.264898,0.173671,0.112611,0.07015,-0.356433,0.349645,9.167233,-9.246452,-7.152916,-1.888018,0.02148,0.003991,0.003238,-0.028709,0.048497,Spot
6,12.584427,6.380215,2.063808,1.874753,6.191159,5.624607,14.171939,1.587512,1.120029,0.74254,0.396154,-0.773643,2.986993,10.836703,-1.747724,-3.335236,0.161887,0.102404,0.037299,-0.301589,0.376551,9.15234,-3.432087,-5.019599,-1.684363,0.021444,0.003525,0.003062,-0.02803,0.049451,Spot
11,17.141447,9.410995,4.461601,2.38365,2.565744,10.893097,15.593086,-1.548361,1.188952,0.908744,0.468354,-1.629342,3.408787,11.104363,-6.037084,-4.488723,0.169039,0.111487,0.059943,-0.340469,0.322856,9.226022,-7.915425,-6.367064,-1.878342,0.02142,0.005757,0.002485,-0.029662,0.041388,Spot
39,28.493704,10.02987,6.101579,5.434999,-10.69645,17.566259,18.521187,-9.972517,1.719228,1.326652,0.65307,-3.69895,3.394265,11.326732,-17.166973,-7.194455,0.183125,0.12461,0.097212,-0.404947,0.268051,9.22671,-19.266994,-9.294477,-2.100021,0.02157,0.005676,0.002914,-0.030159,0.042217,Spot
36,38.33749,11.465265,9.045554,4.056174,-24.566994,18.059206,20.48127,-17.85622,1.989639,1.9281,1.329868,-5.247607,2.651603,11.444201,-26.893288,-9.037068,0.191148,0.130361,0.12077,-0.442279,0.219345,9.223725,-29.113766,-11.257545,-2.220476,0.021677,0.005484,0.003209,-0.03037,0.043213,Spot
70,37.876663,16.15773,4.823797,3.212403,-24.193928,15.982401,20.555035,-17.321629,2.331214,1.668311,1.253144,-5.252669,2.481203,11.435959,-26.440704,-9.119076,0.191588,0.130521,0.121862,-0.443971,0.225205,9.216846,-28.659817,-11.338189,-2.219113,0.021737,0.005175,0.003359,-0.030272,0.044371,Spot
33,27.274641,11.144726,4.045729,0.25843,-7.357427,15.029717,18.717146,-8.557495,2.048274,1.01002,0.66314,-3.721434,3.141332,11.300911,-15.97373,-7.416235,0.184329,0.126179,0.099032,-0.40954,0.282119,9.206046,-18.068596,-9.5111,-2.094865,0.02175,0.004757,0.003359,-0.029866,0.045617,Spot
8,16.2059,7.926163,4.215528,1.849127,5.559762,9.071045,15.844037,-0.361863,1.468077,0.56574,0.348544,-1.685273,3.258473,11.059674,-5.146226,-4.784363,0.170855,0.114131,0.061746,-0.346731,0.341147,9.191491,-7.014409,-6.652546,-1.868183,0.021713,0.004264,0.003189,-0.029167,0.046875,Spot
16,22.251476,7.870726,7.552536,5.3024,-4.98421,13.400558,16.64883,-5.602646,1.489035,1.069306,0.146258,-2.412083,3.368042,11.230284,-11.021193,-5.418547,0.174972,0.117948,0.06939,-0.36231,0.285342,9.255795,-12.995682,-7.393036,-1.974489,0.021615,0.006053,0.00273,-0.030398,0.038445,Spot
80,37.645554,15.182034,11.63077,2.870199,-29.683002,16.859711,19.852669,-17.792885,2.148021,1.502375,1.16641,-4.816807,2.872045,11.459358,-26.186195,-8.393311,0.188871,0.131934,0.10817,-0.428975,0.203839,9.25788,-28.387672,-10.594789,-2.201478,0.021773,0.00605,0.003104,-0.030928,0.039039,Spot
86,49.207146,22.11458,14.874859,12.091379,-49.080818,7.773763,21.904568,-27.302578,2.642112,2.133385,1.70611,-6.481607,1.135832,11.579442,-37.627705,-10.325126,0.196032,0.139783,0.131213,-0.467027,0.117464,9.256131,-39.951015,-12.648437,-2.323311,0.021887,0.00594,0.003338,-0.031165,0.039921,Spot
98,46.137619,22.693323,12.496159,5.384732,-40.574211,10.69744,21.840481,-24.297138,2.660331,2.079962,1.569467,-6.30976,1.244609,11.569159,-34.568459,-10.271322,0.195151,0.140448,0.132146,-0.467744,0.133148,9.250307,-36.887314,-12.590174,-2.318851,0.021953,0.005709,0.003426,-0.031088,0.041095,Spot
44,31.548914,12.717697,3.228006,2.698314,-13.247389,16.456121,19.70598,-11.842934,2.174549,1.243889,1.006691,-4.425129,2.915036,11.427748,-20.121166,-8.278233,0.18692,0.13332,0.110585,-0.430825,0.229857,9.240369,-22.308544,-10.465611,-2.187379,0.021969,0.005358,0.003369,-0.030696,0.042482,Spot
11,18.075708,8.316728,5.322693,0.74089,3.734924,10.527621,16.505066,-1.570642,1.527335,0.71249,0.193663,-2.046162,3.347011,11.176539,-6.899169,-5.328526,0.173047,0.119391,0.072013,-0.364451,0.313691,9.226479,-8.84923,-7.278587,-1.950061,0.021935,0.004897,0.003172,-0.030003,0.04399,Spot
61,43.5438,19.376272,11.265886,6.877098,-37.519257,13.613446,21.082113,-22.461687,2.427142,1.760736,1.546641,-5.734519,2.11973,11.5756,-31.968201,-9.506514,0.192345,0.136078,0.124783,-0.453205,0.126121,9.283198,-34.260601,-11.798915,-2.292401,0.022043,0.006192,0.00335,-0.031585,0.036822,Spot
43,38.890308,11.765148,10.404492,1.648024,-23.817665,17.584064,20.883442,-18.006866,2.049582,1.971307,1.403653,-5.424542,2.428432,11.562873,-27.327435,-9.320569,0.190674,0.133215,0.128618,-0.452508,0.145719,9.278615,-29.611694,-11.604827,-2.284258,0.022115,0.006052,0.003375,-0.031542,0.037918,Spot
17,26.111151,6.879399,6.537236,1.734828,-2.076991,16.691757,18.819643,-7.291508,1.727713,1.277908,0.650545,-3.656167,3.311759,11.422474,-14.688677,-7.397169,0.18256,0.128549,0.104522,-0.41563,0.234019,9.269791,-16.84136,-9.549852,-2.152683,0.022136,0.005783,0.003267,-0.031186,0.039348,Spot
25,27.501371,9.289211,5.182196,4.011353,-8.118367,16.129692,18.456747,-9.044624,1.770094,1.289303,0.470828,-3.530225,3.239826,11.440079,-16.061293,-7.016668,0.182089,0.122707,0.099462,-0.404258,0.217886,9.304444,-18.196926,-9.152303,-2.135634,0.022143,0.006239,0.003246,-0.031629,0.03421,Spot
12,24.16037,7.803105,6.410292,1.565925,-0.173112,15.76261,18.186253,-5.974117,1.559165,1.2215,0.420716,-3.201381,3.424897,11.425112,-12.735258,-6.761141,0.180603,0.119797,0.101516,-0.401916,0.231007,9.301249,-14.859121,-8.885004,-2.123863,0.02222,0.006201,0.003212,-0.031633,0.035114,Spot
7,16.964622,9.956406,2.275415,0.164383,7.845374,11.322595,16.517948,-0.446674,1.216723,0.934994,0.213683,-1.938034,3.519795,11.293159,-5.671464,-5.22479,0.173283,0.115182,0.079018,-0.367483,0.279725,9.293774,-7.670849,-7.224174,-1.999385,0.022248,0.006032,0.003056,-0.031336,0.036456,Spot
19,15.408957,3.87655,3.628437,2.572724,-2.820836,5.401493,13.262691,-2.146267,0.755549,0.605227,0.241152,-1.119624,1.759899,10.380261,-5.028696,-2.882429,0.119016,0.064634,0.042165,-0.225814,0.189225,9.130841,-6.278116,-4.131849,-1.24942,0.019775,0.003654,0.002662,-0.026091,0.037864,Spot
22,16.710808,4.813016,4.704829,2.205401,-2.097214,7.696638,13.830031,-2.880776,0.794208,0.692444,0.020858,-1.465794,1.914377,10.456264,-6.254544,-3.373768,0.118029,0.066136,0.055364,-0.239529,0.174895,9.150726,-7.560081,-4.679305,-1.305537,0.019813,0.003962,0.002667,-0.026441,0.036512,Spot
