@relation segment

@attribute original numeric
@attribute Gaussian_blur_8.0 numeric
@attribute class {nucleus,background}

@data
1,2.27109,nucleus
2,2.29873,nucleus
4,2.31975,nucleus
5,2.328093,nucleus
2,2.321802,nucleus
1,2.302619,nucleus
2,2.274337,nucleus
1,2.241062,nucleus
3,2.20626,nucleus
2,2.17263,nucleus
2,2.14224,nucleus
4,2.11649,nucleus
2,1.918842,nucleus
2,1.941988,nucleus
2,1.973104,nucleus
2,2.008952,nucleus
2,2.045765,nucleus
1,2.080452,nucleus
3,2.111259,nucleus
2,2.137789,nucleus
2,2.160593,nucleus
2,2.180614,nucleus
3,2.198717,nucleus
1,2.21544,nucleus
2,2.231084,nucleus
4,2.245964,nucleus
4,2.260436,nucleus
3,2.274484,nucleus
2,2.287031,nucleus
3,2.295723,nucleus
2,2.297661,nucleus
2,2.290973,nucleus
2,2.276415,nucleus
2,2.25797,nucleus
2,2.241952,nucleus
1,2.234809,nucleus
2,2.240515,nucleus
2,2.258686,nucleus
2,2.284339,nucleus
3,2.309562,nucleus
2,2.326399,nucleus
3,2.329602,nucleus
3,2.317961,nucleus
2,2.293778,nucleus
3,2.261154,nucleus
2,2.224264,nucleus
2,2.186491,nucleus
1,2.150428,nucleus
1,2.118165,nucleus
1,2.091309,nucleus
2,1.945165,nucleus
2,1.977625,nucleus
4,2.015005,nucleus
2,2.052931,nucleus
2,2.087754,nucleus
2,2.117492,nucleus
2,2.142029,nucleus
1,2.162634,nucleus
2,2.18112,nucleus
2,2.198959,nucleus
2,2.216741,nucleus
2,2.234189,nucleus
2,2.250605,nucleus
3,2.265306,nucleus
1,2.277671,nucleus
2,2.286796,nucleus
4,2.291338,nucleus
3,2.28993,nucleus
2,2.282157,nucleus
2,2.269519,nucleus
2,2.255645,nucleus
2,2.245472,nucleus
2,2.243557,nucleus
2,2.252167,nucleus
3,2.269989,nucleus
2,2.292144,nucleus
3,2.31171,nucleus
2,2.322181,nucleus
3,2.319682,nucleus
3,2.303894,nucleus
2,2.27734,nucleus
3,2.24376,nucleus
2,2.20665,nucleus
2,2.168725,nucleus
2,2.132203,nucleus
2,2.099214,nucleus
2,1.952789,nucleus
3,1.985059,nucleus
2,2.022423,nucleus
2,2.060331,nucleus
2,2.094839,nucleus
2,2.123792,nucleus
2,2.147205,nucleus
2,2.166789,nucleus
2,2.184911,nucleus
2,2.20341,nucleus
1,2.222818,nucleus
2,2.242297,nucleus
3,2.26024,nucleus
2,2.275048,nucleus
1,2.285607,nucleus
2,2.291279,nucleus
3,2.2918,nucleus
2,2.287367,nucleus
3,2.278985,nucleus
4,2.268755,nucleus
2,2.259723,nucleus
3,2.255161,nucleus
1,2.257487,nucleus
2,2.267163,nucleus
2,2.282088,nucleus
2,2.297885,nucleus
3,2.309212,nucleus
2,2.31161,nucleus
3,2.303005,nucleus
1,2.28406,nucleus
2,2.257243,nucleus
2,2.225398,nucleus
2,2.190728,nucleus
3,2.154796,nucleus
3,2.119187,nucleus
1,2.086047,nucleus
2,1.991654,nucleus
1,2.027261,nucleus
2,2.063715,nucleus
2,2.097135,nucleus
4,2.125375,nucleus
2,2.14854,nucleus
2,2.168556,nucleus
2,2.18801,nucleus
2,2.208792,nucleus
3,2.231156,nucleus
2,2.253622,nucleus
2,2.27371,nucleus
2,2.289023,nucleus
2,2.298097,nucleus
2,2.300692,nucleus
2,2.297683,nucleus
2,2.290799,nucleus
1,2.28234,nucleus
2,2.274847,nucleus
2,2.270621,nucleus
2,2.271172,nucleus
4,2.276754,nucleus
2,2.286085,nucleus
1,2.296428,nucleus
2,2.304148,nucleus
3,2.305776,nucleus
1,2.299187,nucleus
3,2.284295,nucleus
2,2.262755,nucleus
1,2.236814,nucleus
3,2.20812,nucleus
2,2.177269,nucleus
1,2.144409,nucleus
2,2.110343,nucleus
3,2.027278,nucleus
2,2.060802,nucleus
3,2.092161,nucleus
2,2.119495,nucleus
5,2.143088,nucleus
3,2.16495,nucleus
2,2.187617,nucleus
3,2.212709,nucleus
3,2.239921,nucleus
3,2.266947,nucleus
2,2.290372,nucleus
4,2.307053,nucleus
2,2.315314,nucleus
3,2.31544,nucleus
3,2.309499,nucleus
3,2.300668,nucleus
1,2.292385,nucleus
2,2.287473,nucleus
3,2.287453,nucleus
2,2.292181,nucleus
2,2.299956,nucleus
3,2.30796,nucleus
2,2.312952,nucleus
4,2.31208,nucleus
3,2.303718,nucleus
3,2.288021,nucleus
2,2.266823,nucleus
2,2.242718,nucleus
2,2.217698,nucleus
2,2.192204,nucleus
3,2.165236,nucleus
2,2.135551,nucleus
2,2.022461,nucleus
2,2.051981,nucleus
3,2.080461,nucleus
1,2.106629,nucleus
2,2.1311,nucleus
2,2.155939,nucleus
3,2.183461,nucleus
2,2.214765,nucleus
2,2.248727,nucleus
3,2.282003,nucleus
2,2.310125,nucleus
2,2.329203,nucleus
2,2.337432,nucleus
2,2.335726,nucleus
3,2.32735,nucleus
2,2.316823,nucleus
2,2.308529,nucleus
2,2.305469,nucleus
1,2.308466,nucleus
3,2.316017,nucleus
3,2.324846,nucleus
2,2.330908,nucleus
3,2.330545,nucleus
2,2.321534,nucleus
2,2.303786,nucleus
2,2.279403,nucleus
3,2.251905,nucleus
2,2.224754,nucleus
2,2.199791,nucleus
2,2.176499,nucleus
2,2.15259,nucleus
2,2.125665,nucleus
2,2.04029,nucleus
3,2.065637,nucleus
1,2.090589,nucleus
1,2.116215,nucleus
2,2.144669,nucleus
1,2.177984,nucleus
2,2.216624,nucleus
2,2.258508,nucleus
2,2.299128,nucleus
1,2.332875,nucleus
4,2.355097,nucleus
2,2.363899,nucleus
2,2.360837,nucleus
3,2.350314,nucleus
2,2.338027,nucleus
2,2.329132,nucleus
1,2.326759,nucleus
2,2.331218,nucleus
2,2.340051,nucleus
4,2.348884,nucleus
2,2.352758,nucleus
2,2.347612,nucleus
2,2.33156,nucleus
2,2.305566,nucleus
2,2.273201,nucleus
1,2.239365,nucleus
1,2.208351,nucleus
2,2.182087,nucleus
3,2.159535,nucleus
2,2.137592,nucleus
2,2.053229,nucleus
3,2.077247,nucleus
1,2.10412,nucleus
2,2.136126,nucleus
4,2.175068,nucleus
1,2.220839,nucleus
1,2.270465,nucleus
2,2.31832,nucleus
2,2.357693,nucleus
3,2.38319,nucleus
2,2.392794,nucleus
2,2.388616,nucleus
2,2.376023,nucleus
3,2.361676,nucleus
3,2.351358,nucleus
3,2.348345,nucleus
2,2.35269,nucleus
2,2.361426,nucleus
3,2.369528,nucleus
2,2.371386,nucleus
2,2.362484,nucleus
3,2.340901,nucleus
2,2.308118,nucleus
3,2.268667,nucleus
2,2.228534,nucleus
3,2.192857,nucleus
3,2.16397,nucleus
2,2.140817,nucleus
2,2.100252,nucleus
2,2.134888,nucleus
2,2.177999,nucleus
3,2.229145,nucleus
1,2.284738,nucleus
3,2.338305,nucleus
5,2.382231,nucleus
3,2.410444,nucleus
3,2.42073,nucleus
3,2.415529,nucleus
2,2.400879,nucleus
2,2.384144,nucleus
2,2.371603,nucleus
2,2.366764,nucleus
3,2.369719,nucleus
3,2.377394,nucleus
4,2.384491,nucleus
2,2.384933,nucleus
2,2.373655,nucleus
4,2.348352,nucleus
3,2.310529,nucleus
2,2.265224,nucleus
2,2.219239,nucleus
1,2.178574,nucleus
2,2.143033,nucleus
2,2.187731,nucleus
1,2.241205,nucleus
2,2.299699,nucleus
3,2.356332,nucleus
2,2.402912,nucleus
3,2.432822,nucleus
1,2.443524,nucleus
2,2.437462,nucleus
2,2.420948,nucleus
3,2.401733,nucleus
2,2.386473,nucleus
2,2.379021,nucleus
3,2.37978,nucleus
1,2.38591,nucleus
1,2.392128,nucleus
3,2.392037,nucleus
2,2.379966,nucleus
4,2.352984,nucleus
2,2.31225,nucleus
2,2.262912,nucleus
2,2.212303,nucleus
2,2.202371,nucleus
2,2.25457,nucleus
3,2.312376,nucleus
3,2.368992,nucleus
4,2.41605,nucleus
3,2.446546,nucleus
4,2.457498,nucleus
1,2.450998,nucleus
3,2.433187,nucleus
2,2.411855,nucleus
3,2.393894,nucleus
3,2.383563,nucleus
4,2.381788,nucleus
3,2.386227,nucleus
2,2.391846,nucleus
3,2.392097,nucleus
2,2.380774,nucleus
2,2.35425,nucleus
2,2.31312,nucleus
2,2.2623,nucleus
1,2.373673,nucleus
3,2.41934,nucleus
4,2.449558,nucleus
2,2.46083,nucleus
3,2.454598,nucleus
4,2.436439,nucleus
2,2.413833,nucleus
2,2.393716,nucleus
2,2.380735,nucleus
2,2.376441,nucleus
2,2.379157,nucleus
3,2.384315,nucleus
2,2.385461,nucleus
3,2.376092,nucleus
4,2.454211,nucleus
2,2.449049,nucleus
2,2.431635,nucleus
2,2.408859,nucleus
2,2.387483,nucleus
3,2.37242,nucleus
2,2.365823,nucleus
1,2.366751,nucleus
2,1.873749,nucleus
1,1.873967,nucleus
2,1.875597,nucleus
2,1.876319,nucleus
2,1.874946,nucleus
1,1.872467,nucleus
2,1.871589,nucleus
1,1.874959,nucleus
1,1.883207,nucleus
2,1.894101,nucleus
1,1.93109,nucleus
1,1.924892,nucleus
2,1.918505,nucleus
2,1.914365,nucleus
1,1.913282,nucleus
2,1.914192,nucleus
3,1.915248,nucleus
2,1.915528,nucleus
1,1.916071,nucleus
2,1.919383,nucleus
2,1.92759,nucleus
1,1.94049,nucleus
2,1.954861,nucleus
2,1.965554,nucleus
2,1.967695,nucleus
2,1.958608,nucleus
1,1.953397,nucleus
2,1.962091,nucleus
2,1.966821,nucleus
2,1.966001,nucleus
2,1.960741,nucleus
2,1.954005,nucleus
3,1.948866,nucleus
1,1.946923,nucleus
3,1.947834,nucleus
2,1.950273,nucleus
2,1.953547,nucleus
2,1.958597,nucleus
2,1.967483,nucleus
2,1.981566,nucleus
2,1.999659,nucleus
2,2.017533,nucleus
2,2.029259,nucleus
2,2.029627,nucleus
2,2.016156,nucleus
2,1.989691,nucleus
1,1.953466,nucleus
2,1.911493,nucleus
2,1.957842,nucleus
3,1.969986,nucleus
3,1.981912,nucleus
4,1.989487,nucleus
3,1.990774,nucleus
4,1.986737,nucleus
2,1.980475,nucleus
1,1.975473,nucleus
1,1.973923,nucleus
1,1.976134,nucleus
3,1.981308,nucleus
2,1.989003,nucleus
2,2.000011,nucleus
2,2.015816,nucleus
2,2.036859,nucleus
2,2.060863,nucleus
2,2.082581,nucleus
3,2.095364,nucleus
2,2.093736,nucleus
2,2.075462,nucleus
2,2.04205,nucleus
2,1.997642,nucleus
1,1.947188,nucleus
2,1.895047,nucleus
2,1.95422,nucleus
2,1.95599,nucleus
2,1.964747,nucleus
3,1.977879,nucleus
3,1.991072,nucleus
2,2.000237,nucleus
2,2.003329,nucleus
1,2.001127,nucleus
3,1.996596,nucleus
2,1.99327,nucleus
2,1.993644,nucleus
2,1.998534,nucleus
2,2.007686,nucleus
3,2.02098,nucleus
2,2.039108,nucleus
1,2.062953,nucleus
1,2.091971,nucleus
2,2.122747,nucleus
3,2.149008,nucleus
3,2.163395,nucleus
3,2.160165,nucleus
2,2.137283,nucleus
2,2.096895,nucleus
2,2.044086,nucleus
2,1.984861,nucleus
2,1.924547,nucleus
2,1.867255,nucleus
2,1.816294,nucleus
1,1.963289,nucleus
1,1.957975,nucleus
1,1.958923,nucleus
2,1.966407,nucleus
1,1.978295,nucleus
3,1.990876,nucleus
2,2.000482,nucleus
2,2.005129,nucleus
2,2.005316,nucleus
1,2.003581,nucleus
2,2.003153,nucleus
2,2.006548,nucleus
1,2.014971,nucleus
3,2.028734,nucleus
2,2.048155,nucleus
2,2.073929,nucleus
2,2.106406,nucleus
2,2.144081,nucleus
2,2.182412,nucleus
3,2.214106,nucleus
2,2.231078,nucleus
1,2.227245,nucleus
2,2.200681,nucleus
1,2.154083,nucleus
2,2.093473,nucleus
3,2.025998,nucleus
2,1.95808,nucleus
3,1.894623,nucleus
2,1.839249,nucleus
2,1.794854,nucleus
3,1.979041,nucleus
2,1.969193,nucleus
2,1.962663,nucleus
1,1.961518,nucleus
2,1.966218,nucleus
2,1.975335,nucleus
2,1.986027,nucleus
2,1.995257,nucleus
1,2.001172,nucleus
3,2.003898,nucleus
2,2.005339,nucleus
2,2.008177,nucleus
3,2.014769,nucleus
3,2.02663,nucleus
2,2.044675,nucleus
2,2.069766,nucleus
3,2.102745,nucleus
2,2.143558,nucleus
2,2.189852,nucleus
2,2.236056,nucleus
2,2.273901,nucleus
2,2.294564,nucleus
3,2.29154,nucleus
5,2.262876,nucleus
2,2.211696,nucleus
3,2.144876,nucleus
2,2.07068,nucleus
1,1.996631,nucleus
1,1.928405,nucleus
2,1.869851,nucleus
1,1.823513,nucleus
1,1.790923,nucleus
2,2.001082,nucleus
2,1.989901,nucleus
3,1.979155,nucleus
3,1.971092,nucleus
2,1.967423,nucleus
1,1.968851,nucleus
2,1.9747,nucleus
2,1.983037,nucleus
1,1.991474,nucleus
3,1.998285,nucleus
2,2.003193,nucleus
1,2.007403,nucleus
2,2.012973,nucleus
2,2.022015,nucleus
2,2.036298,nucleus
1,2.057338,nucleus
2,2.086601,nucleus
2,2.12521,nucleus
1,2.172901,nucleus
2,2.22669,nucleus
3,2.280164,nucleus
3,2.324219,nucleus
3,2.349339,nucleus
4,2.348549,nucleus
1,2.319745,nucleus
2,2.266302,nucleus
2,2.19576,nucleus
2,2.11732,nucleus
1,2.039429,nucleus
2,1.968373,nucleus
2,1.908108,nucleus
1,1.860755,nucleus
1,1.827063,nucleus
1,1.806525,nucleus
1,2.028177,nucleus
1,2.018158,nucleus
1,2.006521,nucleus
2,1.995211,nucleus
2,1.985891,nucleus
2,1.980041,nucleus
3,1.978614,nucleus
2,1.981576,nucleus
1,1.987744,nucleus
2,1.995267,nucleus
1,2.002529,nucleus
3,2.008914,nucleus
2,2.01502,nucleus
1,2.022318,nucleus
2,2.032641,nucleus
3,2.047904,nucleus
1,2.070122,nucleus
4,2.101342,nucleus
2,2.143061,nucleus
3,2.195028,nucleus
3,2.253927,nucleus
4,2.312821,nucleus
2,2.362034,nucleus
2,2.391519,nucleus
3,2.393881,nucleus
2,2.366783,nucleus
4,2.313655,nucleus
1,2.242404,nucleus
2,2.162813,nucleus
2,2.083897,nucleus
2,2.012264,nucleus
3,1.951821,nucleus
3,1.904293,nucleus
2,1.869827,nucleus
2,1.847311,nucleus
3,1.83455,nucleus
2,2.057171,nucleus
2,2.050858,nucleus
2,2.041095,nucleus
1,2.029851,nucleus
3,2.018572,nucleus
2,2.00858,nucleus
1,2.001278,nucleus
2,1.997839,nucleus
2,1.998666,nucleus
1,2.003086,nucleus
2,2.009644,nucleus
2,2.016871,nucleus
2,2.023981,nucleus
1,2.03115,nucleus
2,2.039354,nucleus
2,2.05007,nucleus
2,2.065171,nucleus
2,2.086933,nucleus
1,2.117832,nucleus
2,2.159753,nucleus
3,2.212655,nucleus
1,2.273235,nucleus
3,2.334446,nucleus
3,2.386443,nucleus
3,2.418975,nucleus
2,2.424414,nucleus
5,2.400206,nucleus
2,2.349652,nucleus
3,2.280667,nucleus
2,2.203138,nucleus
3,2.126164,nucleus
1,2.056306,nucleus
1,1.997248,nucleus
1,1.950383,nucleus
2,1.915531,nucleus
2,1.891343,nucleus
2,1.875508,nucleus
2,1.865103,nucleus
2,2.082408,nucleus
3,2.082743,nucleus
1,2.077806,nucleus
2,2.069597,nucleus
1,2.059581,nucleus
3,2.048899,nucleus
3,2.038777,nucleus
2,2.030681,nucleus
2,2.025945,nucleus
1,2.02521,nucleus
2,2.028102,nucleus
2,2.033498,nucleus
3,2.04019,nucleus
1,2.047458,nucleus
3,2.055275,nucleus
2,2.064191,nucleus
2,2.075211,nucleus
1,2.089873,nucleus
1,2.110372,nucleus
2,2.139334,nucleus
2,2.178921,nucleus
2,2.229407,nucleus
1,2.28781,nucleus
2,2.347421,nucleus
2,2.398737,nucleus
3,2.431778,nucleus
4,2.439035,nucleus
3,2.417877,nucleus
2,2.371356,nucleus
1,2.307037,nucleus
2,2.234407,nucleus
2,2.162136,nucleus
2,2.096342,nucleus
2,2.040304,nucleus
2,1.995137,nucleus
2,1.960573,nucleus
2,1.935362,nucleus
3,1.917362,nucleus
1,1.903777,nucleus
2,1.891754,nucleus
2,2.107109,nucleus
2,2.109796,nucleus
3,2.107638,nucleus
1,2.101932,nucleus
3,2.093694,nucleus
2,2.083923,nucleus
1,2.073928,nucleus
1,2.065312,nucleus
2,2.059516,nucleus
2,2.057279,nucleus
2,2.058437,nucleus
3,2.062236,nucleus
2,2.067904,nucleus
2,2.07502,nucleus
2,2.083538,nucleus
2,2.093621,nucleus
2,2.105655,nucleus
2,2.12055,nucleus
3,2.140045,nucleus
2,2.166556,nucleus
1,2.202287,nucleus
2,2.247787,nucleus
1,2.300579,nucleus
3,2.354684,nucleus
4,2.401469,nucleus
2,2.431787,nucleus
2,2.438717,nucleus
3,2.419806,nucleus
3,2.377837,nucleus
4,2.319738,nucleus
2,2.254159,nucleus
1,2.188887,nucleus
4,2.129254,nucleus
4,2.077958,nucleus
1,2.035819,nucleus
2,2.002609,nucleus
1,1.977379,nucleus
1,1.95838,nucleus
2,1.943066,nucleus
3,1.928604,nucleus
3,2.119045,nucleus
2,2.130454,nucleus
1,2.136504,nucleus
2,2.137822,nucleus
2,2.135,nucleus
3,2.12867,nucleus
3,2.11979,nucleus
1,2.109818,nucleus
2,2.100504,nucleus
2,2.093351,nucleus
2,2.089171,nucleus
2,2.088042,nucleus
3,2.089681,nucleus
3,2.093909,nucleus
2,2.100759,nucleus
3,2.110263,nucleus
3,2.122217,nucleus
2,2.136303,nucleus
2,2.152608,nucleus
2,2.172122,nucleus
1,2.196707,nucleus
2,2.228299,nucleus
2,2.267537,nucleus
2,2.312476,nucleus
2,2.358112,nucleus
2,2.397116,nucleus
3,2.421706,nucleus
2,2.42603,nucleus
4,2.408128,nucleus
2,2.37058,nucleus
3,2.319508,nucleus
2,2.262414,nucleus
3,2.205879,nucleus
2,2.154198,nucleus
2,2.109328,nucleus
2,2.071721,nucleus
1,2.041176,nucleus
2,2.017105,nucleus
1,1.998267,nucleus
2,1.982519,nucleus
3,1.967129,nucleus
2,1.94962,nucleus
2,2.136815,nucleus
2,2.150998,nucleus
3,2.160538,nucleus
2,2.165269,nucleus
2,2.165141,nucleus
3,2.160466,nucleus
3,2.152176,nucleus
2,2.141841,nucleus
3,2.131319,nucleus
2,2.122185,nucleus
3,2.115401,nucleus
2,2.111391,nucleus
2,2.110445,nucleus
2,2.113016,nucleus
1,2.119593,nucleus
2,2.130285,nucleus
1,2.144546,nucleus
2,2.161392,nucleus
5,2.180078,nucleus
4,2.200727,nucleus
2,2.224425,nucleus
2,2.252548,nucleus
2,2.285572,nucleus
2,2.321957,nucleus
2,2.35775,nucleus
2,2.387174,nucleus
2,2.40418,nucleus
4,2.404369,nucleus
3,2.386553,nucleus
2,2.353214,nucleus
2,2.30961,nucleus
1,2.261932,nucleus
2,2.215374,nucleus
2,2.173042,nucleus
2,2.136037,nucleus
4,2.104333,nucleus
4,2.077661,nucleus
1,2.055741,nucleus
2,2.037896,nucleus
2,2.022521,nucleus
3,2.007142,nucleus
2,1.98916,nucleus
3,2.131044,nucleus
2,2.150829,nucleus
2,2.167379,nucleus
3,2.179812,nucleus
3,2.187308,nucleus
2,2.189297,nucleus
2,2.185805,nucleus
3,2.177669,nucleus
2,2.166478,nucleus
2,2.154157,nucleus
2,2.142426,nucleus
3,2.132541,nucleus
3,2.125401,nucleus
2,2.121877,nucleus
2,2.122929,nucleus
2,2.129332,nucleus
3,2.141172,nucleus
2,2.157604,nucleus
2,2.177144,nucleus
2,2.198395,nucleus
2,2.220717,nucleus
3,2.244376,nucleus
2,2.270017,nucleus
5,2.297731,nucleus
3,2.3262,nucleus
3,2.352425,nucleus
2,2.372226,nucleus
2,2.381423,nucleus
3,2.377257,nucleus
1,2.359477,nucleus
3,2.33056,nucleus
2,2.294911,nucleus
2,2.257362,nucleus
3,2.221661,nucleus
2,2.189662,nucleus
1,2.161534,nucleus
2,2.136673,nucleus
2,2.114618,nucleus
2,2.09533,nucleus
2,2.078697,nucleus
2,2.063781,nucleus
2,2.04854,nucleus
2,2.030379,nucleus
1,2.007284,nucleus
2,2.140301,nucleus
2,2.160774,nucleus
1,2.178833,nucleus
1,2.193166,nucleus
4,2.202502,nucleus
2,2.205897,nucleus
2,2.203093,nucleus
2,2.194739,nucleus
2,2.182329,nucleus
2,2.16784,nucleus
2,2.153255,nucleus
2,2.14029,nucleus
3,2.130401,nucleus
1,2.124927,nucleus
2,2.125072,nucleus
1,2.131594,nucleus
4,2.144387,nucleus
1,2.162349,nucleus
3,2.183726,nucleus
2,2.206782,nucleus
3,2.230381,nucleus
2,2.254112,nucleus
2,2.277901,nucleus
2,2.301353,nucleus
3,2.323213,nucleus
2,2.341268,nucleus
3,2.352788,nucleus
3,2.35538,nucleus
2,2.347893,nucleus
2,2.331028,nucleus
2,2.307295,nucleus
2,2.280283,nucleus
3,2.253505,nucleus
2,2.229276,nucleus
3,2.208192,nucleus
2,2.189448,nucleus
2,2.17179,nucleus
2,2.154487,nucleus
3,2.137672,nucleus
3,2.121809,nucleus
1,2.106712,nucleus
2,2.090924,nucleus
2,2.072002,nucleus
3,2.047646,nucleus
2,2.146173,nucleus
3,2.166764,nucleus
3,2.185416,nucleus
3,2.200607,nucleus
2,2.210864,nucleus
2,2.215025,nucleus
2,2.21257,nucleus
2,2.203873,nucleus
2,2.190252,nucleus
2,2.173742,nucleus
2,2.156693,nucleus
3,2.141396,nucleus
3,2.129855,nucleus
2,2.123687,nucleus
2,2.124012,nucleus
1,2.131228,nucleus
2,2.144847,nucleus
3,2.163527,nucleus
4,2.185449,nucleus
2,2.208858,nucleus
1,2.232457,nucleus
2,2.255444,nucleus
5,2.277215,nucleus
2,2.296958,nucleus
2,2.313417,nucleus
2,2.32499,nucleus
4,2.330153,nucleus
3,2.328043,nucleus
2,2.318913,nucleus
2,2.304298,nucleus
3,2.28672,nucleus
2,2.26901,nucleus
1,2.253442,nucleus
2,2.240969,nucleus
2,2.230954,nucleus
1,2.221604,nucleus
1,2.210981,nucleus
2,2.198045,nucleus
2,2.183069,nucleus
1,2.167086,nucleus
1,2.150707,nucleus
4,2.133163,nucleus
2,2.112313,nucleus
2,2.085714,nucleus
2,2.127957,nucleus
2,2.14876,nucleus
2,2.169205,nucleus
2,2.187797,nucleus
2,2.20303,nucleus
2,2.213484,nucleus
3,2.217968,nucleus
2,2.215779,nucleus
2,2.207002,nucleus
2,2.192739,nucleus
2,2.175073,nucleus
2,2.156731,nucleus
3,2.140572,nucleus
1,2.12905,nucleus
2,2.12385,nucleus
3,2.125718,nucleus
2,2.134444,nucleus
2,2.14898,nucleus
1,2.167721,nucleus
2,2.188895,nucleus
2,2.21095,nucleus
2,2.232733,nucleus
2,2.253396,nucleus
2,2.272128,nucleus
2,2.287919,nucleus
2,2.299564,nucleus
2,2.305944,nucleus
2,2.306466,nucleus
2,2.301445,nucleus
2,2.292222,nucleus
2,2.280959,nucleus
4,2.270139,nucleus
2,2.26191,nucleus
2,2.257443,nucleus
2,2.256446,nucleus
2,2.257117,nucleus
2,2.256694,nucleus
3,2.252553,nucleus
3,2.243328,nucleus
2,2.229408,nucleus
2,2.212357,nucleus
2,2.193569,nucleus
2,2.173018,nucleus
2,2.149,nucleus
4,2.119108,nucleus
2,2.081838,nucleus
3,2.126814,nucleus
2,2.147989,nucleus
2,2.168516,nucleus
3,2.186848,nucleus
2,2.201685,nucleus
2,2.211912,nucleus
2,2.216546,nucleus
3,2.214859,nucleus
3,2.206718,nucleus
2,2.192994,nucleus
4,2.175743,nucleus
1,2.157947,nucleus
2,2.142871,nucleus
1,2.133242,nucleus
2,2.13065,nucleus
2,2.135334,nucleus
2,2.146359,nucleus
2,2.162041,nucleus
2,2.180444,nucleus
1,2.199832,nucleus
1,2.218934,nucleus
2,2.236954,nucleus
2,2.253336,nucleus
2,2.267437,nucleus
1,2.278365,nucleus
2,2.285118,nucleus
2,2.286981,nucleus
2,2.284013,nucleus
3,2.277319,nucleus
1,2.26894,nucleus
3,2.261415,nucleus
1,2.257126,nucleus
1,2.257655,nucleus
2,2.263274,nucleus
3,2.272645,nucleus
2,2.282928,nucleus
3,2.290469,nucleus
3,2.291979,nucleus
3,2.285757,nucleus
2,2.272248,nucleus
1,2.253461,nucleus
2,2.231496,nucleus
1,2.207079,nucleus
1,2.179061,nucleus
1,2.145271,nucleus
2,2.104149,nucleus
2,2.120909,nucleus
2,2.143558,nucleus
2,2.164865,nucleus
2,2.183236,nucleus
2,2.197704,nucleus
2,2.207678,nucleus
2,2.212634,nucleus
2,2.212034,nucleus
2,2.205652,nucleus
4,2.194113,nucleus
2,2.179288,nucleus
2,2.164156,nucleus
1,2.152101,nucleus
1,2.145926,nucleus
3,2.147051,nucleus
1,2.155254,nucleus
3,2.168952,nucleus
1,2.185846,nucleus
2,2.203608,nucleus
2,2.220428,nucleus
3,2.235277,nucleus
2,2.247818,nucleus
3,2.258048,nucleus
2,2.26586,nucleus
3,2.270821,nucleus
2,2.272314,nucleus
3,2.26999,nucleus
2,2.264285,nucleus
2,2.256674,nucleus
2,2.249477,nucleus
2,2.245325,nucleus
2,2.246448,nucleus
5,2.254015,nucleus
3,2.267681,nucleus
2,2.285355,nucleus
2,2.303399,nucleus
3,2.317411,nucleus
3,2.323498,nucleus
2,2.319598,nucleus
4,2.3061,nucleus
4,2.285304,nucleus
3,2.25989,nucleus
2,2.231317,nucleus
4,2.199107,nucleus
3,2.161515,nucleus
2,2.117103,nucleus
2,2.109634,nucleus
2,2.134959,nucleus
2,2.158018,nucleus
3,2.177151,nucleus
2,2.191778,nucleus
3,2.20197,nucleus
2,2.207852,nucleus
2,2.20927,nucleus
2,2.206018,nucleus
4,2.198439,nucleus
1,2.188006,nucleus
2,2.177362,nucleus
2,2.169698,nucleus
2,2.167719,nucleus
2,2.172718,nucleus
4,2.184209,nucleus
2,2.200197,nucleus
2,2.217895,nucleus
3,2.234558,nucleus
2,2.248184,nucleus
3,2.257864,nucleus
1,2.263725,nucleus
2,2.266481,nucleus
2,2.266843,nucleus
3,2.265126,nucleus
2,2.261266,nucleus
3,2.255234,nucleus
3,2.247574,nucleus
2,2.239702,nucleus
3,2.233783,nucleus
1,2.232243,nucleus
2,2.23709,nucleus
3,2.249265,nucleus
2,2.268131,nucleus
3,2.29123,nucleus
3,2.314472,nucleus
2,2.332948,nucleus
2,2.342278,nucleus
4,2.339998,nucleus
2,2.326283,nucleus
2,2.303507,nucleus
3,2.274766,nucleus
2,2.242214,nucleus
2,2.206166,nucleus
3,2.16551,nucleus
2,2.119101,nucleus
2,2.092635,nucleus
2,2.121535,nucleus
2,2.147299,nucleus
2,2.168192,nucleus
2,2.183988,nucleus
1,2.19541,nucleus
4,2.203274,nucleus
3,2.207895,nucleus
1,2.209128,nucleus
1,2.206975,nucleus
1,2.202311,nucleus
3,2.197156,nucleus
2,2.19426,nucleus
1,2.196139,nucleus
2,2.204086,nucleus
2,2.217634,nucleus
2,2.234689,nucleus
2,2.252195,nucleus
3,2.267051,nucleus
3,2.276977,nucleus
2,2.281062,nucleus
2,2.279822,nucleus
4,2.274727,nucleus
2,2.267446,nucleus
2,2.259206,nucleus
3,2.250598,nucleus
3,2.241847,nucleus
2,2.233351,nucleus
2,2.226082,nucleus
2,2.221642,nucleus
2,2.221969,nucleus
3,2.228778,nucleus
1,2.242919,nucleus
2,2.263794,nucleus
2,2.288996,nucleus
2,2.314401,nucleus
4,2.33494,nucleus
2,2.345923,nucleus
2,2.344475,nucleus
2,2.330373,nucleus
2,2.305804,nucleus
2,2.274075,nucleus
3,2.237983,nucleus
3,2.19875,nucleus
3,2.156117,nucleus
3,2.109428,nucleus
