@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
15,16.080921,9.909591,4.052069,2.816633,1.682334,-1.282135,0.106874,34.625401,96.99099,3.040888,7.571164,70.271141,17.9921,15.901806,13.786125,15.520757,-0.560164,1.203618,0.981192,0.82952,0.095447,0.005947,-0.012348,-0.001608,0.006695,-1.35529,3.09478,5.66635,0.975845,1.11455,0.991018,11.983934,-4.096987,-3.536822,0.103304,0.092069,0.035161,0.000398,-0.000182,-0.000003,0,0,-0.230534,0.279492,0.064217,0.008858,0.047641,0.030625,10.711083,-5.369838,-4.809673,-1.272851,0.023782,0.004745,0.000778,-0.000115,-0,0,0,0,-0.029305,0.034655,0.00139,0.00018,0.002709,0.000471,Spot
8,11.778737,4.045177,1.347936,0.584692,0.65948,-1.136514,-1.455044,-10.465343,39.88345,2.112549,2.599352,29.454695,5.11284,13.205727,11.007044,13.375923,1.597186,1.202779,0.737484,0.550719,0.080996,0.007574,-0.004936,0.00397,-0.001304,-0.085424,2.412274,4.392636,0.494425,1.03203,0.816943,11.724591,-0.054146,-1.651332,0.092637,0.076354,0.008798,0.000823,-0.000103,-0.000004,-0,0,-0.177789,0.314467,0.080893,0.007328,0.044972,0.033168,10.683599,-1.095139,-2.692325,-1.040993,0.023703,0.00372,0.00045,-0.00008,-0,0,0,0,-0.027874,0.037531,0.001559,0.000197,0.002744,0.000518,Spot
16,17.886778,8.92766,5.040491,4.944036,-4.242198,-0.881656,4.144375,-19.964806,-113.261002,-1.056867,8.945759,66.463104,21.162916,15.354938,13.786288,15.623388,-2.26339,1.173429,1.078008,0.785974,-0.192491,-0.007274,0.023489,0.001986,-0.014379,-1.465463,2.985843,5.253587,0.904976,1.0741,0.921772,12.122148,-5.76463,-3.501241,0.097524,0.093251,0.037624,-0.00262,-0.000166,0.000008,0.000001,-0,-0.228399,0.232702,0.042281,0.007947,0.046745,0.020704,10.76618,-7.120598,-4.857208,-1.355968,0.023731,0.006785,0.001147,-0.000204,-0,0,0,-0,-0.031663,0.026934,0.001079,0.000061,0.002696,0.000289,Spot
24,19.975464,10.427999,6.228352,5.214552,-0.473038,-1.661957,-3.123113,51.809761,144.95726,-1.014906,11.840099,84.279266,27.64632,16.213453,14.988537,16.397524,-3.57794,1.333028,1.252825,0.552477,-0.03824,-0.003115,0.002534,-0.002045,-0.000286,-2.033376,3.179523,5.64081,1.095459,1.126994,0.997108,12.142793,-7.832671,-4.254731,0.105266,0.099471,0.039941,-0.001187,-0.000197,0.000003,0.000001,-0,-0.244679,0.227254,0.040671,0.009065,0.047614,0.022433,10.755322,-9.220141,-5.642201,-1.38747,0.023751,0.006477,0.000978,-0.000178,-0,0,0,-0,-0.031206,0.028736,0.001141,0.000091,0.002702,0.00033,Spot
13,17.493364,10.93513,4.080469,3.63092,3.858987,0.787432,-3.397674,-13.867887,27.108032,3.223742,9.779464,78.900253,22.550068,15.838076,14.690322,15.940455,-1.552909,1.283141,1.079673,0.674182,0.131512,0.001077,-0.020742,-0.004451,0.014542,-1.688632,3.175283,5.764982,1.056087,1.12295,1.007841,12.062505,-5.43086,-3.877951,0.104917,0.09789,0.033087,0.000275,-0.000191,-0.000003,0.000001,0,-0.235894,0.250185,0.05025,0.008905,0.047188,0.025892,10.738866,-6.754498,-5.20159,-1.323639,0.023737,0.005899,0.000759,-0.000146,-0,0,0,0,-0.030396,0.031513,0.001259,0.000125,0.002723,0.000379,Spot
11,13.728152,7.218283,2.38477,1.294344,3.275026,1.154658,2.061856,-24.046228,-187.564133,3.539169,4.599812,49.596298,11.230987,14.335028,12.937781,14.493108,0.764956,1.033261,1.007022,0.757111,0.22253,0.001686,-0.025419,-0.001846,0.011904,-0.730872,2.840461,5.234017,0.75133,1.077238,0.92371,11.888208,-1.839944,-2.604899,0.097889,0.088629,0.017303,0.00155,-0.000151,-0.000007,0,0,-0.203822,0.286091,0.06632,0.007889,0.045762,0.02921,10.717319,-3.010834,-3.775789,-1.17089,0.023688,0.005091,0.00049,-0.000109,-0,0,0,0,-0.029269,0.034624,0.001415,0.000154,0.002755,0.00043,Spot
14,11.667536,1.864272,1.662101,0.221905,1.137202,-0.679079,-0.007545,15.035922,149.931305,-0.019735,1.537692,19.179468,3.474779,11.949074,10.287637,12.767476,1.09994,1.207496,0.644446,0.433097,0.208649,0.000102,-0.012014,0.002379,-0.000721,0.129952,2.112926,3.763018,0.39427,0.983994,0.766642,11.641989,-0.025547,-1.125487,0.087098,0.07369,0.005158,0.002483,-0.000088,-0.00001,0,0,-0.15563,0.312434,0.079949,0.006452,0.044005,0.030935,10.691583,-0.975953,-2.075893,-0.950406,0.023606,0.004111,0.00017,-0.000072,-0,-0,0,0,-0.027887,0.037547,0.001584,0.000174,0.002792,0.000474,Spot
9,12.893203,3.542296,1.678641,0.821945,0.693627,0.230425,-1.26627,10.628986,54.593048,1.04171,4.347227,7.488322,2.171761,1.106972,0.835156,11.938197,-0.955006,0.301974,0.258294,0.013923,0.023617,-0.003623,-0.003144,-0.000232,0.00162,-0.574192,0.853045,0.38416,0.052373,0.07454,0.060735,10.988959,-1.904243,-0.949238,0.051356,0.013752,0.006693,-0.000133,-0.000051,-0.000001,0,0,-0.058415,0.085735,0.009038,0.000444,0.036602,0.00138,10.692108,-2.201095,-1.246089,-0.296851,0.024642,0.004632,0.001318,0.000006,0,0,-0,-0,-0.021328,0.036162,0.001682,0.000023,0.003343,0.000149,Spot
17,16.487839,4.354381,3.322916,1.050885,0.754351,-0.289157,-3.539072,-5.244987,27.140076,-6.626412,5.853927,8.79101,4.346969,1.211175,0.908477,12.435923,-4.051916,0.40014,0.363359,0.232527,0.022334,-0.012403,-0.00224,0.002569,0.002156,-0.996026,0.777043,0.340106,0.072947,0.078588,0.062149,11.02948,-5.458359,-1.406443,0.05547,0.014213,0.002323,-0.000065,-0.000068,-0.000002,0,0,-0.067361,0.080954,0.008496,0.000613,0.037733,0.001581,10.699486,-5.788353,-1.736437,-0.329994,0.024843,0.004877,0.001538,-0.000003,0,0,-0,-0,-0.021504,0.034846,0.00159,0.000035,0.00329,0.00018,Spot
26,17.334505,5.328995,3.806543,0.820311,-0.140903,-0.501159,0.933746,5.659777,-22.370123,-8.315227,5.360384,7.128757,5.594565,1.224773,0.910403,12.583043,-4.751462,0.465105,0.412315,0.220257,0.012821,-0.01415,0.000491,0.002678,0.000002,-1.097676,0.67036,0.269193,0.085942,0.078868,0.060319,11.064205,-6.2703,-1.518838,0.05825,0.012219,0.000307,0.000079,-0.00007,-0.000002,0,0,-0.070776,0.07569,0.007835,0.000858,0.038654,0.001977,10.710553,-6.623952,-1.87249,-0.353652,0.025036,0.004935,0.001773,-0.000011,0,0,-0,-0,-0.021874,0.034245,0.001534,0.000057,0.003247,0.000224,Spot
5,14.257525,3.48789,2.052917,1.462866,-0.820226,0.449576,2.991093,-12.482623,-10.197913,-0.027893,4.552542,6.641026,3.008379,1.146225,0.844645,12.331131,-1.926394,0.422946,0.35064,0.034768,0.001798,-0.007839,0.002956,0.000017,-0.002483,-0.808354,0.658451,0.228975,0.083369,0.075595,0.055515,11.093779,-3.163747,-1.237352,0.059537,0.009078,0.000041,0.000269,-0.000059,-0.000002,0,0,-0.068575,0.070886,0.007152,0.001151,0.039328,0.002596,10.725559,-3.531966,-1.605572,-0.368219,0.025221,0.004794,0.002024,-0.000018,-0,0,-0,-0,-0.022451,0.034412,0.001517,0.000089,0.003213,0.000281,Spot
14,15.207664,3.219847,2.931326,2.883611,0.550497,0.531153,-1.068833,-16.44725,-30.903275,-3.267561,4.918663,7.337775,3.15938,1.158027,0.863002,12.386775,-2.820889,0.428697,0.355382,0.124646,0.010362,-0.008076,-0.002481,0.000181,0.002186,-0.908724,0.737176,0.305987,0.083621,0.075011,0.060092,11.021561,-4.186103,-1.365214,0.05448,0.016339,0.002367,-0.000013,-0.000062,-0.000001,0,0,-0.068452,0.078098,0.007977,0.00062,0.037161,0.001365,10.69412,-4.513543,-1.692655,-0.32744,0.024752,0.004663,0.001136,0.000018,0,0,-0,-0,-0.021225,0.035017,0.001605,0.000027,0.003302,0.000158,Spot
47,20.018648,6.735331,5.833892,3.525443,0.082271,-2.572144,-0.031353,22.615448,53.178974,-16.094666,4.831054,8.158854,6.010475,1.279562,0.939665,12.923874,-7.094774,0.523627,0.467366,0.379396,0.012036,-0.018773,-0.000822,0.005285,0.000155,-1.370388,0.493685,0.220411,0.097862,0.079917,0.061408,11.069098,-8.949551,-1.854776,0.058935,0.017465,0.001752,0.000024,-0.000079,-0.000002,0,0,-0.078151,0.071012,0.007397,0.000755,0.038577,0.001635,10.703826,-9.314822,-2.220048,-0.365272,0.024971,0.004869,0.001386,0.000007,0,0,-0,-0,-0.021487,0.034011,0.001531,0.000044,0.003258,0.000197,Spot
46,20.561886,6.650808,5.645785,4.535782,-0.217563,-1.827356,2.001398,0.607946,-67.038498,-16.832375,4.603055,8.430341,5.992076,1.305031,0.94502,13.030819,-7.531067,0.571311,0.453228,0.401325,0.011056,-0.01956,0.001093,0.005176,-0.001419,-1.425863,0.356744,0.151455,0.120275,0.081042,0.059896,11.108918,-9.452968,-1.921901,0.061963,0.016305,0.003161,0.000115,-0.00008,-0.000002,0,0,-0.081429,0.063443,0.00673,0.000956,0.039763,0.002117,10.717362,-9.844523,-2.313457,-0.391556,0.025181,0.004883,0.001652,-0.000004,0,0,-0,-0,-0.021949,0.033761,0.001493,0.000072,0.003223,0.00025,Spot
13,15.908083,3.405391,2.263801,2.166151,0.000278,1.071627,0.053717,-8.949292,-38.333927,-3.307742,5.720247,8.396925,3.516291,1.230532,0.883155,12.664443,-3.24364,0.46254,0.365827,0.180987,0.008504,-0.009218,0.001688,0.000084,-0.001281,-1.009354,0.592175,0.18154,0.101182,0.078342,0.055971,11.141391,-4.766692,-1.523052,0.063361,0.013468,0.001264,0.000237,-0.000067,-0.000001,0,0,-0.078092,0.057647,0.006096,0.00126,0.040672,0.002843,10.734967,-5.173116,-1.929476,-0.406424,0.025383,0.004692,0.001936,-0.000014,0,0,-0,-0,-0.022627,0.034265,0.001492,0.00011,0.003196,0.000314,Spot
15,14.850632,3.208014,2.828368,2.145969,-0.32744,-0.068313,1.866016,1.087897,-47.827259,-1.766324,4.020691,5.595278,3.275631,1.124222,0.840706,12.43196,-2.418672,0.428403,0.33541,0.120468,-0.007698,-0.008711,0.0002,0.000578,-0.000139,-0.884281,0.681377,0.260607,0.089857,0.072276,0.058979,11.041852,-3.80878,-1.390108,0.056312,0.016844,0.000072,0.000074,-0.000061,-0.000001,0,0,-0.073083,0.07117,0.006896,0.000956,0.037572,0.001459,10.695898,-4.154734,-1.736062,-0.345954,0.024843,0.004662,0.000935,0.000031,0,0,-0,-0,-0.021116,0.034018,0.001536,0.000033,0.00326,0.000169,Spot
30,18.425283,5.291189,4.188495,0.654599,-0.57071,-1.045592,3.026368,1.884767,-72.279938,-10.134282,5.281145,6.80014,5.592212,1.252109,0.907027,12.932655,-5.492628,0.517514,0.44026,0.319411,-0.001301,-0.014792,0.000841,0.002987,-0.001549,-1.277184,0.44614,0.159869,0.116826,0.07775,0.059515,11.095037,-7.330247,-1.837619,0.061048,0.01866,0.003441,0.00006,-0.000075,-0.000001,0,0,-0.083149,0.062003,0.006324,0.001065,0.039257,0.00181,10.707729,-7.717554,-2.224926,-0.387307,0.025078,0.004831,0.00121,0.000017,0,0,-0,-0,-0.021456,0.033327,0.001478,0.000056,0.003223,0.000217,Spot
28,18.556528,5.140927,3.851817,0.958694,0.066359,-0.530796,-3.093121,0.712601,117.647545,-9.951438,5.660043,8.622728,4.677599,1.28735,0.914176,12.996728,-5.5598,0.488913,0.436112,0.35,0.008641,-0.013745,0.000231,0.002537,-0.000436,-1.275025,0.409683,0.14858,0.096254,0.079694,0.057979,11.139637,-7.416891,-1.857091,0.064319,0.018463,0.003602,0.000078,-0.000075,-0.000001,0,0,-0.086384,0.052221,0.005749,0.001156,0.040709,0.002391,10.723537,-7.832991,-2.27319,-0.4161,0.025304,0.004802,0.001503,0.000004,0,0,-0,-0,-0.022004,0.033422,0.001457,0.00009,0.003195,0.000278,Spot
8,14.72379,2.942954,2.539528,1.170628,0.709722,0.619213,-2.547854,-1.990708,33.305103,-0.767202,5.198406,8.390858,2.732988,1.224758,0.860257,12.597237,-2.126554,0.343209,0.301611,0.190376,0.015401,-0.005207,-0.001311,-0.000009,0.001484,-0.835195,0.656262,0.210503,0.065914,0.077887,0.055243,11.175919,-3.547872,-1.421318,0.065906,0.016255,0.000369,0.000122,-0.000061,-0.000001,0,0,-0.08253,0.045792,0.00528,0.001407,0.041872,0.003244,10.743521,-3.980269,-1.853716,-0.432398,0.025521,0.004563,0.001816,-0.000009,0,0,-0,-0,-0.022774,0.034241,0.001471,0.000133,0.003174,0.00035,Spot
11,14.044421,7.088871,1.715333,1.587733,2.340251,-0.681385,1.032605,2.655218,-110.19104,3.785806,5.851548,44.330666,8.529631,9.585189,8.874445,14.250617,0.206196,0.865974,0.768581,0.711584,0.153114,-0.001745,-0.015793,0.000039,0.008372,-0.922971,2.562687,3.9887,0.529445,0.75716,0.574537,11.664497,-2.379924,-2.58612,0.090406,0.064266,0.025538,0.001757,-0.000145,-0.000006,0.000001,0,-0.18021,0.283378,0.068889,0.00627,0.063571,0.01812,10.553911,-3.49051,-3.696706,-1.110586,0.024238,0.004022,0.003652,0.000062,-0,-0,0,0,-0.031913,0.050831,0.002854,0.000018,0.003971,0.000094,Spot
16,18.877388,10.566445,4.655304,4.051683,3.181037,1.6692,-6.799676,-5.388873,96.028328,1.859458,10.749614,69.521996,20.183752,10.79992,10.308316,15.778393,-3.098995,1.15916,1.083642,0.270656,0.110712,-0.005796,-0.014537,-0.003733,0.010526,-1.972146,2.843171,4.414049,0.793037,0.824707,0.624799,11.833785,-7.043603,-3.944608,0.100448,0.069803,0.04524,0.001169,-0.000195,-0.000004,0.000001,0,-0.215491,0.258457,0.058592,0.007664,0.065586,0.018278,10.561119,-8.316269,-5.217274,-1.272666,0.024626,0.004196,0.003891,0.000031,-0,-0,0,0,-0.032713,0.04806,0.002609,0.00002,0.003859,0.000107,Spot
12,21.674843,10.467298,7.011612,5.665507,0.073912,2.119944,-2.896737,-24.825798,82.621147,-2.209821,12.99776,77.790291,27.070002,11.159084,10.935498,16.437098,-5.237745,1.23953,1.208481,0.048096,0.011947,-0.008007,0.00009,-0.004191,-0.000102,-2.399915,2.873207,4.397036,0.859466,0.848515,0.64894,11.939885,-9.734958,-4.497212,0.106604,0.074086,0.053145,0.000427,-0.000209,-0.000001,0.000001,0,-0.233835,0.231378,0.048239,0.008653,0.067107,0.01755,10.563985,-11.110858,-5.873113,-1.3759,0.024961,0.004375,0.003943,-0.000003,-0,-0,0,0,-0.033279,0.045551,0.002393,0.000026,0.003751,0.000131,Spot
18,18.540976,9.99683,4.745201,3.752202,-3.23624,-0.653395,6.953057,35.260208,-115.180809,1.499427,10.886737,69.192307,19.724298,10.641527,10.497848,15.921862,-2.619114,1.101564,1.038341,0.28695,-0.091387,-0.006099,0.01513,-0.000661,-0.010934,-1.852955,2.810445,4.251878,0.746784,0.816435,0.636241,11.972457,-6.568519,-3.949405,0.108404,0.076515,0.047612,-0.000362,-0.000185,0.000002,0.000001,-0,-0.232532,0.214835,0.041622,0.009071,0.068006,0.016209,10.562275,-7.978701,-5.359587,-1.410182,0.025229,0.004454,0.003897,-0.000039,-0,-0,0,0,-0.03358,0.043496,0.002218,0.000038,0.003649,0.000164,Spot
18,18.806034,11.033279,5.117953,4.640682,2.966665,-0.155614,-7.536744,21.433603,109.991989,1.274645,11.065199,72.643669,19.849827,10.960855,10.428193,15.777287,-3.028747,1.166772,1.071485,0.301515,0.116268,-0.009317,-0.014573,-0.000862,0.010882,-1.936741,2.819432,4.284756,0.827452,0.776066,0.676977,11.838101,-6.967933,-3.939186,0.099449,0.075482,0.041687,0.001209,-0.000186,-0.000004,0.000001,0,-0.216617,0.250905,0.055477,0.007526,0.064954,0.017739,10.565233,-8.240801,-5.212054,-1.272868,0.024638,0.004334,0.00367,0.00005,-0,-0,0,0,-0.032642,0.047142,0.002528,0.000016,0.003808,0.000097,Spot
23,29.795624,11.385498,10.210927,7.660069,2.856004,-0.571998,-7.150112,14.108954,65.215492,-13.936356,18.449575,97.454559,43.986,12.40984,12.026773,17.852478,-11.943146,1.589216,1.512237,0.534152,0.086152,-0.037088,-0.012144,0.004821,0.010687,-3.635605,2.708834,3.920925,1.271354,0.856028,0.722742,12.017081,-17.778542,-5.835397,0.109697,0.081405,0.065143,0.000843,-0.000255,-0.000003,0.000001,0,-0.256245,0.207398,0.041054,0.00919,0.067501,0.017552,10.572231,-19.223392,-7.280247,-1.44485,0.025024,0.004447,0.003977,0.000018,-0,-0,0,0,-0.033448,0.044257,0.002294,0.000018,0.003706,0.000104,Spot
39,35.805824,15.778333,12.707203,1.700621,-0.98649,-0.713916,7.541977,-26.530512,-123.636703,-26.784916,19.480165,97.373436,59.641541,12.916398,12.631015,18.747734,-17.05809,1.724201,1.697313,0.928136,0.01339,-0.048007,0.001547,0.006924,-0.002867,-4.34965,2.432858,3.421296,1.383869,0.890066,0.734311,12.12614,-23.679684,-6.621594,0.11559,0.081883,0.078787,0.000359,-0.000278,-0.000001,0.000001,0,-0.276259,0.163745,0.029048,0.010301,0.0696,0.016578,10.57491,-25.230915,-8.172824,-1.551229,0.025352,0.004562,0.004099,-0.000017,-0,-0,0,0,-0.034013,0.041691,0.002093,0.000022,0.003608,0.00012,Spot
15,28.481104,10.649573,8.782325,7.848761,-3.276624,1.554765,6.321626,-33.260502,-28.989157,-9.716009,17.817574,97.376839,41.775478,12.329655,12.080273,18.032555,-10.448549,1.569307,1.433952,0.523965,-0.063674,-0.031045,0.013932,0.002145,-0.012864,-3.527225,2.638423,3.659177,1.240198,0.857534,0.722406,12.154256,-16.326847,-5.878299,0.117149,0.083675,0.072744,-0.000176,-0.00025,0.000002,0.000001,-0,-0.273568,0.145879,0.0238,0.010696,0.071007,0.01517,10.573108,-17.907997,-7.459447,-1.581148,0.02561,0.004646,0.004054,-0.000054,-0.000001,-0,0,0,-0.03431,0.039647,0.001934,0.000032,0.003518,0.000147,Spot
14,21.609262,11.051251,7.055262,6.57339,0.299384,1.873257,-1.674893,-36.595737,43.638424,-2.5774,14.238713,85.812744,27.935669,11.494132,11.193663,16.402203,-5.20706,1.309765,1.182823,0.123157,0.02271,-0.012163,-0.001382,-0.001708,0.000942,-2.369431,2.838143,4.19173,0.981604,0.754202,0.733669,11.939325,-9.669937,-4.462877,0.103844,0.082135,0.0466,0.000482,-0.000196,-0.000001,0.000001,0,-0.232579,0.219485,0.043408,0.008323,0.065734,0.016433,10.571521,-11.037742,-5.830682,-1.367805,0.025006,0.004513,0.003581,0.00004,-0,-0,0,0,-0.0331,0.043526,0.002227,0.00002,0.003649,0.000107,Spot
77,36.920166,16.338179,15.540444,0.605691,-0.204228,-3.322547,2.994011,11.348941,-45.938423,-32.484314,19.97274,104.104118,60.212685,13.02828,12.874293,18.702229,-18.217937,1.786072,1.684225,0.890439,0.021325,-0.052684,-0.000354,0.010044,-0.000928,-4.360736,2.451452,3.382086,1.520503,0.860411,0.756285,12.120988,-24.799179,-6.581241,0.113419,0.089835,0.070546,0.000366,-0.000271,-0.000001,0.000001,0,-0.2738,0.159649,0.027102,0.010094,0.068835,0.015938,10.578238,-26.341927,-8.12399,-1.542749,0.025388,0.004619,0.003898,0.000007,-0,-0,0,0,-0.033905,0.040572,0.002008,0.00002,0.003557,0.000111,Spot
127,44.813797,21.095068,20.162321,10.282072,-0.707947,-5.440678,3.941825,71.581375,-87.936432,-51.539459,17.112385,93.195206,76.949394,13.686508,13.356661,19.705212,-25.108585,1.980569,1.881745,1.345918,0.010946,-0.067917,0.000997,0.013796,-0.002125,-5.208232,1.879531,2.523617,1.756502,0.901178,0.762094,12.230793,-32.583004,-7.474419,0.118673,0.092334,0.083578,0.00019,-0.000299,-0,0.000002,0,-0.294585,0.090583,0.015371,0.010464,0.071479,0.014899,10.580731,-34.233067,-9.12448,-1.650062,0.025708,0.004733,0.00403,-0.000028,-0.000001,-0,0,0,-0.034471,0.037979,0.001824,0.00002,0.003472,0.000114,Spot
46,34.714001,13.697486,12.952869,3.276345,0.029705,0.861674,-3.467194,-50.075878,114.55336,-23.374012,19.596518,104.684998,53.5849,13.12346,12.673111,18.921383,-15.792618,1.794104,1.573222,0.898852,-0.003118,-0.042634,0.000886,0.004159,-0.000264,-4.266178,2.329377,3.001663,1.544251,0.866333,0.749909,12.25738,-22.456621,-6.664003,0.120601,0.089193,0.08184,-0.000031,-0.000273,0,0.000001,-0,-0.291635,0.061172,0.013637,0.00881,0.073342,0.013764,10.578918,-24.135082,-8.342464,-1.678461,0.025956,0.004839,0.003975,-0.000064,-0.000001,0,0,0,-0.034771,0.035951,0.001681,0.000028,0.003394,0.000131,Spot
9,18.432528,11.707801,5.216248,4.4371,-2.733625,0.566546,6.052157,15.111007,-84.480644,2.054452,12.131574,79.092621,22.298704,11.218884,10.772611,15.78545,-2.647078,1.197434,1.011289,0.385158,-0.081788,-0.007402,0.012716,-0.00121,-0.010293,-1.823565,2.809543,4.197697,0.84359,0.761148,0.670547,11.958232,-6.474296,-3.827218,0.103517,0.080553,0.041414,-0.000325,-0.000169,0.000002,0.000001,-0,-0.225484,0.205801,0.037331,0.008628,0.065859,0.014629,10.572738,-7.85979,-5.212712,-1.385494,0.025328,0.004517,0.003413,0.000032,-0,-0,0,-0,-0.033259,0.040189,0.001962,0.000031,0.003496,0.000127,Spot
37,30.125713,11.94775,11.177435,6.304146,-2.870699,0.294893,8.575815,-27.274439,-99.926735,-16.821039,19.606621,108.711227,47.630249,12.705828,12.386944,17.858372,-12.267342,1.571731,1.448094,0.512896,-0.051731,-0.037761,0.010819,0.00508,-0.011312,-3.532722,2.763084,3.984641,1.220121,0.848674,0.712123,12.135084,-17.990629,-5.723288,0.112531,0.086623,0.066061,-0.000197,-0.000238,0.000001,0.000001,-0,-0.265216,0.148085,0.022353,0.010479,0.069437,0.013851,10.579082,-19.546631,-7.279289,-1.556002,0.025705,0.00461,0.003743,-0.000001,-0.000001,-0,0,-0,-0.034058,0.037244,0.001762,0.000032,0.003416,0.000132,Spot
60,36.414406,15.609738,14.716439,0.379515,0.550464,-0.822581,-5.512125,-40.018047,141.235901,-30.705692,20.08009,110.261047,60.431713,13.322405,12.844482,18.787088,-17.627317,1.705307,1.60028,0.968098,0.005291,-0.04911,-0.001187,0.007675,0.00135,-4.273685,2.487147,3.504627,1.347291,0.881072,0.728226,12.243368,-24.171038,-6.54372,0.117933,0.087547,0.080258,-0.000064,-0.000266,0,0.000001,-0,-0.285738,0.076674,0.013018,0.0095,0.072529,0.013161,10.581353,-25.833054,-8.205735,-1.662015,0.026018,0.004732,0.003875,-0.000035,-0.000001,0,0,0,-0.034624,0.034681,0.001596,0.000033,0.003344,0.000135,Spot
68,29.319983,12.532644,10.198361,7.133643,3.452458,-2.456789,-8.78891,90.497841,29.878366,-15.597363,17.823389,101.947006,45.934044,12.788071,12.136336,18.11928,-11.200703,1.592283,1.350208,0.527843,0.058867,-0.030016,-0.012983,0.00319,0.012877,-3.470335,2.631028,3.530833,1.262789,0.842965,0.712189,12.27177,-17.048212,-5.847509,0.120447,0.088514,0.074805,0.00004,-0.000247,-0.000001,0.000001,0,-0.283767,0.033039,0.013197,0.006235,0.074774,0.013021,10.579554,-18.740429,-7.539726,-1.692217,0.026258,0.004875,0.0038,-0.00007,-0.000001,0,0,0,-0.034932,0.03269,0.001469,0.000038,0.003279,0.000138,Spot
35,25.471251,9.254415,7.107999,0.197943,0.723936,-0.159398,-7.605044,-22.260145,282.119812,-16.560356,11.175303,31.650648,17.650606,4.292055,3.712094,15.375295,-10.095956,0.959635,0.9324,0.571404,0.005725,-0.028932,-0.001772,0.004408,0.001781,-2.463439,1.073779,0.659096,0.430387,0.253613,0.22227,11.73541,-13.735841,-3.639885,0.075308,0.057382,0.040573,-0.0007,-0.000141,0,0.000001,0,-0.173263,0.082116,0.012081,0.003694,0.051351,0.008994,10.628863,-14.842387,-4.746431,-1.106546,0.023645,0.004674,0.002498,-0.00012,-0,0,0,-0,-0.030817,0.058105,0.003547,0.00009,0.004226,0.000434,Spot
