@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
59,67.151474,23.512598,6.784617,4.209899,3.160641,1.358366,-12.197779,-7.465038,249.263199,-26.087317,20.271141,270.715515,96.940521,219.902634,17.220419,52.058426,-15.093048,4.034882,1.318747,0.798592,0.029668,-0.027239,-0.011844,0.006095,0.012741,-6.152221,3.496143,11.505698,3.586279,9.118658,1.668073,41.768166,-25.383308,-10.29026,0.285396,0.139525,0.11323,-0.000424,-0.000059,-0.000001,0,0,-0.538151,0.632097,0.444953,0.041336,0.63884,0.092005,Spot
64,64.131081,24.03026,7.596674,4.579786,-0.900521,0.776598,14.997573,-43.192928,-526.418823,-27.047148,21.442972,279.115753,100.010612,217.960831,16.664,50.808395,-13.322685,3.914743,0.894767,0.506212,-0.001612,-0.022468,-0.003122,0.010618,-0.003171,-5.315723,3.694277,11.230999,3.984574,8.942809,1.67407,41.623421,-22.50766,-9.184975,0.280547,0.123302,0.113604,-0.001397,-0.000048,0.000001,0,0,-0.517453,0.647777,0.453531,0.04382,0.624113,0.09544,Spot
59,55.132698,19.773693,8.301207,4.115121,-1.100703,0.30703,-2.765586,-15.647915,406.384064,-15.587607,18.561171,234.742081,83.008537,212.974136,15.066169,48.718548,-6.41415,3.630112,0.686568,0.398778,-0.031449,0.000828,0.003809,0.002861,-0.010715,-3.917902,3.515127,10.148605,3.689969,8.621256,1.581406,41.333973,-13.798725,-7.384575,0.273374,0.116062,0.086526,-0.002274,-0.000026,0.000002,-0,0,-0.475962,0.672328,0.47197,0.04407,0.611366,0.095368,Spot
59,53.430443,16.168182,9.754923,3.883832,2.368885,2.667457,-3.500297,-7.463093,13.095245,-10.297091,12.074457,186.477432,66.28347,206.578262,15.300211,48.382801,-5.047642,3.604467,0.858569,0.498468,0.067781,0.00897,-0.013966,-0.009584,0.010743,-3.964568,3.668889,11.191091,3.390924,8.723563,1.582145,41.268505,-12.161938,-7.114296,0.27138,0.126913,0.053726,-0.000603,-0.00001,-0.000001,-0,0,-0.45202,0.664709,0.464372,0.039131,0.61665,0.084952,Spot
43,51.038502,16.783304,8.930429,2.349077,-0.578115,1.859322,-0.435475,3.592628,267.06311,-10.201952,13.224291,188.797562,66.743675,204.632614,14.880958,47.241302,-3.797199,3.501657,0.715166,0.502488,0.03109,0.008704,-0.004311,-0.004608,-0.001839,-3.288979,3.615823,10.705394,3.521383,8.542024,1.591785,41.117165,-9.921337,-6.124138,0.266523,0.112025,0.052587,-0.001484,-0.000004,-0.000001,-0,0,-0.431135,0.679649,0.475082,0.041023,0.603136,0.08866,Spot
53,51.109005,15.039432,7.170418,2.5894,1.57713,0.737074,9.034286,38.934151,-526.739624,-10.458413,12.659365,177.263901,40.536957,185.755783,12.939849,46.708347,-4.400658,3.441699,0.807783,0.581104,0.122263,0.008216,-0.009477,0.001505,0.00118,-3.668378,3.322057,9.628961,3.587384,8.683908,1.647399,39.24725,-11.861755,-7.461098,0.287073,0.11459,0.106083,0.000468,-0.000062,-0.000008,0,0,-0.507747,0.714669,0.555873,0.032786,0.742091,0.079422,Spot
48,59.892582,21.369152,8.984463,7.78221,1.616712,-0.421345,-8.587406,-10.934125,358.740173,-20.166899,15.386563,217.52327,59.291817,192.062836,14.660618,49.675041,-10.217541,3.744866,1.384621,0.099144,0.113705,-0.009817,-0.011272,0.005317,0.000317,-5.228631,3.504362,10.881866,3.453272,9.186235,1.760942,39.718807,-20.173775,-9.956234,0.292042,0.162062,0.129768,0.000068,-0.000122,-0.000007,0,0,-0.583872,0.637136,0.481864,0.03296,0.731553,0.086856,Spot
128,68.277046,27.263739,12.629465,2.487437,-0.413226,-2.012236,0.41385,-25.655088,97.942558,-37.405769,14.479049,241.880005,57.665176,196.077911,15.555326,51.756092,-16.520954,3.967688,1.754093,0.735181,0.06828,-0.023697,-0.006273,0.004203,-0.000134,-6.456962,3.239437,11.305446,2.647023,9.492336,1.82572,40.005611,-28.271435,-11.750481,0.294276,0.19582,0.139635,-0.000197,-0.000169,-0.000005,0,0,-0.629732,0.564257,0.419121,0.033319,0.715179,0.092948,Spot
91,66.884941,23.916983,7.820014,3.493873,-0.623494,1.756865,2.117336,-3.964055,-69.936646,-28.243122,14.464637,231.372589,63.1768,196.827484,15.470193,52.11021,-14.774731,4.006546,1.746198,0.822101,-0.002266,-0.019164,0.003609,-0.001964,-0.000817,-6.574845,3.14394,11.262905,2.213588,9.535196,1.848012,40.074787,-26.810154,-12.035423,0.293479,0.205629,0.136767,-0.000348,-0.000191,-0.000001,0,0,-0.635876,0.53683,0.392835,0.034354,0.696704,0.096011,Spot
80,59.807648,17.765862,6.848185,5.789782,-1.373928,0.762584,2.76448,34.697498,-114.074112,-16.707458,12.572556,200.149231,54.249435,194.11554,14.441034,50.675514,-9.132133,3.858716,1.560974,0.167678,-0.073332,-0.001787,0.011893,-0.006797,-0.002481,-5.587368,3.306847,10.704081,2.986385,9.300457,1.822675,39.923805,-19.883842,-10.751709,0.289378,0.193739,0.118183,-0.00042,-0.000185,0.000003,0,-0,-0.6013,0.566196,0.406974,0.035152,0.678245,0.095006,Spot
32,50.181625,14.785299,10.393208,1.342757,2.08883,4.590022,-12.066084,-136.653,205.279007,-5.734848,12.847507,169.554688,63.102776,186.288773,14.214151,47.135334,-3.046291,3.504965,0.7291,0.419531,0.055904,0.020433,-0.006098,-0.010398,0.001773,-3.814534,3.655948,10.445656,3.970092,8.733454,1.729164,39.298302,-10.883324,-7.837032,0.284541,0.146279,0.09067,0.001186,-0.000059,-0.000004,-0,0,-0.52149,0.694044,0.530777,0.032057,0.725889,0.082453,Spot
80,64.326065,23.405081,9.509344,5.263643,-0.368012,-2.72305,0.8865,38.268295,179.583542,-27.650782,18.496645,218.569382,92.849213,192.154129,16.133036,50.575298,-13.750767,3.845996,1.342268,0.736975,0.043112,-0.015479,-0.001773,0.004894,-0.005195,-5.925239,3.72776,11.702826,3.758212,9.249604,1.864921,39.748409,-24.577656,-10.826889,0.289621,0.185225,0.123115,0.000778,-0.000124,-0.000005,0,0,-0.597961,0.61646,0.459342,0.033261,0.715648,0.091519,Spot
192,79.149788,30.203566,21.006704,10.568429,-1.657582,-8.528017,11.746161,166.4328,-356.431244,-61.778698,10.756994,257.802521,79.487045,195.591629,17.114151,53.044403,-26.105385,4.069651,1.974632,1.644416,0.023272,-0.049412,0.00138,0.017445,-0.003564,-7.688699,3.074287,12.026713,2.754532,9.560213,1.961404,40.006512,-39.143276,-13.037891,0.292,0.209903,0.139975,0.00038,-0.000174,-0.000004,0,0,-0.641877,0.551933,0.405626,0.035556,0.700992,0.098461,Spot
85,77.772903,26.207308,13.330274,8.283628,0.205221,0.933151,-3.159424,-121.836136,-148.456375,-47.821213,12.498609,249.71698,71.587105,195.640091,16.984751,53.453598,-24.319305,4.086058,2.116069,1.768743,0.002546,-0.0492,0.002594,0.011196,0.002649,-7.97087,2.884929,12.04846,2.480813,9.594273,2.019349,40.041206,-37.731697,-13.412392,0.291221,0.20941,0.142862,-0.000022,-0.000196,-0.000003,0.000001,0,-0.643493,0.542487,0.394132,0.038157,0.68528,0.101462,Spot
59,65.185135,17.94277,7.493959,5.456021,-0.483959,3.961031,-7.625243,-46.097832,567.240112,-19.980709,14.699977,206.000595,72.129799,192.180161,15.814829,51.655758,-13.529377,3.926995,1.685774,1.043701,-0.019066,-0.0168,0.004183,-0.005854,0.001826,-6.656471,3.514736,11.759219,3.51857,9.336738,2.019429,39.851387,-25.333748,-11.804371,0.286874,0.184783,0.130437,-0.000428,-0.000186,-0,0,-0,-0.602094,0.590471,0.424934,0.038958,0.669931,0.099722,Spot
48,53.927311,13.574032,5.841298,2.146867,-1.727871,1.679816,11.433191,38.766315,-424.438232,-9.879601,12.265729,167.93074,54.285263,185.988861,13.900203,48.46188,-5.465431,3.614731,1.090981,0.048603,-0.039995,0.015587,0.005418,-0.013756,-0.003408,-4.657108,3.764279,10.925172,4.209888,8.833957,1.941981,39.47224,-14.45507,-8.989639,0.279378,0.149694,0.097355,-0.000811,-0.000147,0.000003,0,-0,-0.526427,0.655927,0.474224,0.037546,0.654127,0.093688,Spot
32,48.217396,12.090914,11.171669,0.889653,0.372004,2.847786,-5.98434,67.540695,364.653595,-0.029591,11.438159,156.712631,64.234726,185.16217,14.439929,46.862835,-1.354561,3.472664,0.716618,0.508974,-0.035728,0.024747,0.002109,-0.015884,0.001668,-3.680308,3.59698,10.084301,3.940544,8.586423,1.689052,39.204571,-9.012825,-7.658264,0.280185,0.165897,0.066186,0.001714,-0.000043,0.000001,-0,-0,-0.512268,0.67987,0.511289,0.029744,0.708632,0.082985,Spot
37,61.886124,17.888721,7.884547,6.871405,-2.020568,1.59931,15.893462,-24.481855,-564.038147,-18.901863,19.223431,198.270935,100.258034,190.028839,16.372215,50.189529,-11.696594,3.807567,1.442223,0.528918,-0.036458,-0.010419,0.008936,-0.002173,-0.00581,-5.778708,3.7464,11.466669,3.761487,9.084154,1.838903,39.608524,-22.277599,-10.581005,0.284974,0.196393,0.101184,0.001338,-0.000104,-0.000001,0,-0,-0.582551,0.619854,0.455882,0.032147,0.700028,0.092728,Spot
117,77.996513,25.457848,18.29701,14.590798,-1.09551,-3.313663,0.670993,-111.276009,121.951965,-58.345657,14.329679,238.915161,92.915115,192.51239,17.331451,52.567429,-25.429085,4.032645,2.052785,1.486567,-0.0167,-0.048965,0.007191,0.016378,-0.005209,-7.571997,3.249736,11.961151,2.759884,9.380288,1.969625,39.822361,-38.174152,-12.745068,0.287157,0.209509,0.123588,0.000862,-0.000151,-0.000003,0,0,-0.620254,0.579905,0.421383,0.036497,0.688091,0.099539,Spot
165,78.487907,24.13905,19.221899,10.357199,1.606693,-5.363807,-15.309917,148.331284,484.89209,-53.718147,11.73365,237.384689,69.203583,191.776199,17.14592,52.921886,-25.566021,4.051862,2.081074,1.802547,0.018349,-0.056307,-0.001884,0.017848,0.002029,-7.935483,3.156188,12.168742,2.982546,9.404672,2.06932,39.818771,-38.669136,-13.103115,0.286115,0.197382,0.132838,0.000281,-0.000172,-0.000003,0.000001,0,-0.616336,0.59038,0.427029,0.039567,0.675411,0.101856,Spot
59,65.546097,17.152473,8.213308,3.762461,1.407911,0.187513,1.137139,9.718491,-414.331726,-21.603319,15.435852,198.539703,73.727631,187.819168,15.928016,51.077549,-14.468548,3.885839,1.664268,1.131701,0.047161,-0.027496,-0.008189,0.002444,0.004756,-6.681808,3.746113,12.118593,4.050997,9.142601,2.098285,39.598797,-25.9473,-11.478752,0.281543,0.15982,0.129331,-0.000373,-0.000162,-0.000003,0,0,-0.570694,0.642974,0.467358,0.039767,0.662567,0.099332,Spot
37,53.306892,13.152355,5.819821,0.205715,0.226192,3.466674,4.046829,-53.209694,102.272011,-7.538249,12.849277,162.367538,58.684959,181.503311,14.022662,47.820354,-5.486538,3.568327,1.075052,0.016511,0.051301,0.009187,-0.006758,-0.010476,0.000678,-4.659889,3.948923,11.373864,4.465541,8.640259,2.029301,39.200409,-14.106483,-8.619946,0.274041,0.119418,0.099308,-0.001027,-0.000123,-0.000002,0,0,-0.492767,0.700505,0.515805,0.037787,0.648163,0.092802,Spot
32,63.390553,16.708208,10.155753,5.920295,0.616693,4.137273,-11.948358,-94.409843,330.019928,-20.943665,18.715382,196.385681,92.591095,187.285416,16.186258,50.34259,-13.047962,3.845326,1.808289,0.43344,-0.03165,-0.020929,0.006157,0.001278,-0.000808,-6.087055,3.593931,11.204784,3.452693,8.976672,1.864932,39.464546,-23.926006,-10.878044,0.280093,0.194269,0.093265,0.001269,-0.000106,-0.000001,0,-0,-0.567627,0.632638,0.460757,0.03597,0.677677,0.095809,Spot
48,65.432053,17.402416,11.539125,3.227846,0.370526,0.240689,14.337001,-25.799826,-470.107941,-25.713696,17.361855,196.565659,86.41848,185.732651,15.937992,50.471287,-14.960766,3.867882,1.642904,0.847181,0.035761,-0.031779,-0.005139,0.009295,-0.00258,-6.357967,3.773475,11.823716,3.999784,8.990272,2.005385,39.421795,-26.010258,-11.049492,0.278647,0.173456,0.10549,0.000603,-0.000125,-0.000004,0,0,-0.557593,0.656411,0.480271,0.038462,0.667428,0.097258,Spot
64,59.609375,15.027831,9.834747,7.567494,1.361625,-2.199744,3.649175,64.951302,-107.454605,-17.295084,12.63807,175.116409,61.972813,181.540634,14.760982,48.869019,-10.740356,3.706986,1.500123,0.310669,0.090299,-0.023174,-0.013382,0.008433,0.000732,-5.517777,3.945985,11.794855,4.402515,8.741199,2.056767,39.182598,-20.426777,-9.68642,0.274027,0.133944,0.102641,-0.000193,-0.000117,-0.000006,0,0,-0.510612,0.701049,0.519332,0.038225,0.655711,0.094346,Spot
69,52.339798,13.604996,4.447804,3.453847,2.040152,-2.353968,-16.806753,-5.930111,558.461548,-14.598953,11.07614,152.403519,43.190807,175.603989,13.062781,46.127975,-6.211823,3.433421,1.105401,0.476161,0.107109,-0.003352,-0.01239,0.001153,0.005133,-4.062662,3.750236,10.604409,4.317402,8.272564,1.993229,38.786243,-13.553555,-7.341732,0.266845,0.105468,0.063982,-0.001006,-0.000086,-0.000006,0,0,-0.436295,0.738581,0.553393,0.036267,0.640973,0.088071,Spot
5,31.273695,14.57924,1.02282,0.698088,0.211757,1.592553,-3.768215,-43.100262,131.65509,16.300148,10.1149,86.197479,4.633637,126.230637,8.418404,37.016083,5.742388,1.711361,0.446053,0.052592,-0.032736,0.01255,0.001849,-0.002193,0.006579,-1.3179,2.080194,4.462821,0.925324,6.952183,0.95351,35.434132,4.160437,-1.581951,0.297992,0.072575,0.070686,0.001099,0.000061,0.000001,-0.000001,-0,-0.296103,0.882575,0.812565,0.019957,0.798696,0.046381,Spot
25,31.529007,12.356138,1.101238,0.006765,0.089971,-2.53099,-2.80503,33.612129,120.418236,13.464141,9.281058,83.315529,5.004114,128.138031,10.492442,37.411198,5.882191,1.792637,0.755894,0.105553,-0.03996,-0.003043,0.004469,0.00248,0.004117,-1.142296,2.242891,4.983606,1.366338,7.358651,1.145945,35.802528,4.273521,-1.608669,0.306121,0.090442,0.065029,0.001087,0.000009,-0.000005,-0,-0,-0.331534,0.885845,0.819872,0.018762,0.808316,0.046052,Spot
27,33.149342,14.15797,0.972976,0.798209,-0.235015,-0.713704,-2.214948,48.545971,215.852417,14.332738,10.260108,96.091492,5.240876,130.161591,11.778619,38.364304,5.214962,1.874593,0.658967,0.327476,-0.004863,0.014294,0.007159,-0.003418,0.000169,-1.543102,2.479312,5.584048,1.655249,7.5885,1.238364,35.982437,2.833096,-2.381866,0.308153,0.097591,0.041293,0.00166,0.000019,-0.000005,-0.000001,-0,-0.364451,0.898927,0.834867,0.020792,0.807416,0.050693,Spot
15,35.393833,14.325057,1.831049,0.468068,-0.871214,4.725319,7.784169,-54.430393,-260.911133,12.025941,10.456817,96.691895,5.822941,131.157974,12.753282,39.019753,3.625919,1.952765,0.8137,0.74602,0.018493,0.026908,0.007801,-0.006739,-0.008025,-1.885085,2.372737,5.540699,1.817674,7.714538,1.333736,36.081245,0.687412,-2.938507,0.308499,0.100427,0.023755,0.001807,0.000028,-0.000003,-0.000001,-0,-0.385171,0.901461,0.835393,0.023008,0.800812,0.053892,Spot
20,33.66,11.683415,1.137535,0.181789,-0.836229,-1.100184,2.651031,44.543362,-117.311493,13.002739,9.969699,89.847969,7.695597,131.576996,14.077562,38.826443,5.166443,2.005008,0.955857,0.393834,0.041911,-0.006331,0.006017,0.00111,-0.003731,-1.442984,2.690678,6.33469,2.189063,7.958713,1.420191,36.281242,2.621243,-2.5452,0.31522,0.116292,0.032823,0.002063,-0.000035,-0.000013,0,0,-0.398689,0.887229,0.820915,0.018367,0.808982,0.051182,Spot
12,35.103283,11.598294,4.584395,1.076393,0.06791,0.302087,3.223167,-17.649626,-238.306671,17.259083,11.424459,107.375397,11.451698,134.724854,16.181461,40.280609,5.177326,2.168229,0.857116,0.719962,0.077155,0.009493,0.009329,-0.004597,-0.008396,-2.031075,3.051688,7.516083,2.564838,8.318667,1.51579,36.5368,1.433517,-3.743809,0.318696,0.125245,0.002228,0.002429,-0.000041,-0.000012,-0,0,-0.446168,0.889384,0.821023,0.020864,0.805041,0.056431,Spot
20,37.433872,10.059791,6.571032,3.02249,0.748529,2.185864,-0.110614,-31.158577,145.547729,13.608332,11.999221,108.642029,16.945879,136.515594,17.838242,41.192123,3.758251,2.303331,1.090313,0.981823,0.083088,0.02429,0.005511,-0.007707,-0.007169,-2.411821,3.066562,7.735072,2.897529,8.528833,1.63883,36.686481,-0.747391,-4.505642,0.320025,0.127111,0.028849,0.002288,-0.000039,-0.000007,-0.000001,0,-0.475986,0.881604,0.807421,0.023683,0.795182,0.059647,Spot
30,37.05814,9.890433,6.10521,4.885827,1.017456,-0.02697,-1.845957,37.409321,32.137726,11.109816,11.747831,99.78215,21.738111,136.479797,18.753857,41.014362,3.956223,2.291823,1.155612,1.022903,0.032001,0.029299,-0.002215,-0.004409,0.001548,-2.159114,3.031842,7.466572,3.302095,8.529276,1.788825,36.707928,-0.350212,-4.306435,0.318143,0.117481,0.043522,0.001606,-0.000027,-0.000001,-0.000001,-0,-0.479145,0.873152,0.790175,0.025498,0.780888,0.060413,Spot
22,36.579758,10.875751,3.867858,3.683955,-0.814922,3.768598,-5.633746,-45.97551,181.331375,11.059654,11.400194,99.004326,15.635436,135.014694,18.108658,40.554726,3.974968,2.274207,1.040276,0.706063,0.149864,-0.00582,0.002494,-0.002054,-0.00704,-1.939995,3.232043,8.139126,3.045631,8.553555,1.672098,36.722137,0.14238,-3.832588,0.323677,0.137189,0.007144,0.003101,-0.00008,-0.000019,0,0,-0.468009,0.86878,0.793965,0.017245,0.800247,0.056747,Spot
32,40.946499,8.721034,5.736386,3.804742,-0.278345,0.931092,2.788324,4.409485,-109.174736,10.652678,15.751813,129.213638,20.599573,139.262482,21.194786,42.783474,1.836975,2.59038,1.207769,0.758443,0.193574,-0.005774,0.000843,-0.002204,-0.010433,-3.039706,3.631415,9.595451,3.547163,9.048541,1.770904,37.046844,-3.899654,-5.736629,0.32894,0.150002,0.051407,0.003219,-0.000108,-0.000017,0,0,-0.530349,0.849444,0.76766,0.021134,0.79149,0.062451,Spot
57,45.632992,8.255641,6.915251,2.997682,1.839436,-3.764074,-0.344728,38.61998,96.28627,1.657291,17.325466,135.967102,33.881092,141.836258,23.560497,44.247856,-1.385136,2.851261,1.630223,0.657894,0.176476,-0.000283,-0.005784,-0.001382,-0.001656,-3.82359,3.656274,9.739203,4.044355,9.348737,1.934265,37.241879,-8.391113,-7.005978,0.331616,0.152742,0.085124,0.002779,-0.00012,-0.000012,0,0,-0.569482,0.822493,0.731455,0.024559,0.777038,0.065758,Spot
22,43.476791,9.864376,7.326293,5.690929,1.908182,0.783109,-2.321364,-34.129902,-89.851547,8.229012,16.118086,125.268112,44.681976,142.133652,24.690098,44.177448,0.700657,2.85826,1.482888,0.747138,0.069942,0.00895,-0.007546,-0.001126,0.007704,-3.594009,3.766329,9.64532,4.789288,9.378813,2.119941,37.283157,-6.193634,-6.894291,0.330307,0.14031,0.104543,0.001806,-0.00011,-0.000003,-0,0,-0.57516,0.804033,0.702028,0.026286,0.759353,0.066183,Spot
15,38.60183,10.136406,6.066182,4.439806,0.688107,3.204776,-0.169615,-52.752537,119.743088,11.762783,12.686777,112.064583,26.920876,137.71817,21.931852,42.308147,3.706318,2.539174,0.963953,0.928521,0.23787,0.000758,-0.007889,-0.004308,-0.001235,-2.574607,3.688607,9.637494,3.825864,9.03748,1.874668,37.068653,-1.533176,-5.239494,0.330335,0.14916,0.047517,0.003891,-0.000117,-0.000021,0,0,-0.527012,0.833649,0.745831,0.019303,0.783498,0.060826,Spot
62,49.049583,9.613522,5.842906,2.844267,0.428012,0.407426,3.551887,-18.386555,160.911469,-0.926348,18.785877,153.421783,39.108067,142.821793,25.965641,45.443958,-3.605625,3.064558,1.665591,0.255183,0.291519,-0.026057,-0.017438,0.004033,0.000709,-4.474966,3.901428,10.590545,4.536305,9.64945,2.017226,37.446449,-11.603134,-7.997509,0.337617,0.167224,0.09658,0.003755,-0.000169,-0.00002,0.000001,0,-0.601421,0.785905,0.688706,0.022756,0.769112,0.067025,Spot
123,59.437016,16.79958,6.446529,2.015233,2.552668,-5.803776,0.568479,71.532677,-433.18988,-21.230877,18.201683,156.710159,69.438667,146.005646,28.958967,47.66354,-11.773476,3.514435,2.267355,0.238996,0.25057,-0.041353,-0.021039,0.009599,0.008299,-6.020786,3.526336,9.996142,4.842243,10.0307,2.228448,37.675003,-21.762012,-9.988537,0.341841,0.173945,0.132176,0.003063,-0.000197,-0.000014,0.000001,0,-0.647962,0.733231,0.627617,0.025896,0.749581,0.070717,Spot
71,57.135899,13.117952,6.877537,3.541708,1.622467,-2.953991,-9.607755,-18.598639,505.706635,-9.782123,19.153374,146.949493,85.262215,146.523895,30.229219,47.863247,-9.272652,3.571877,2.109511,0.3634,0.096415,-0.032354,-0.008788,0.005974,0.006827,-6.044788,3.638756,9.444521,6.390877,10.091542,2.4021,37.72942,-19.406479,-10.133827,0.341166,0.163,0.15113,0.001892,-0.000193,-0.000004,0.000001,0,-0.655295,0.701393,0.585554,0.026988,0.728368,0.071339,Spot
27,38.853329,9.941192,7.767044,0.415689,2.582215,-1.767169,8.896237,44.358078,-329.982422,17.292545,13.36911,121.72776,37.487255,138.919693,24.736563,43.536327,4.682999,2.72306,1.10785,0.765464,0.24883,0.008965,-0.015657,-0.003575,0.005191,-3.065446,3.890367,10.113964,4.456737,9.304449,1.997592,37.276024,-1.577305,-6.260303,0.333956,0.150481,0.078906,0.004124,-0.000136,-0.000018,0,0,-0.563343,0.793916,0.69204,0.022085,0.761476,0.062086,Spot
44,53.314644,7.539189,7.446433,1.816108,4.359212,-1.684136,-10.54297,23.348478,-18.036228,1.723352,19.818018,168.695694,55.523624,144.410904,29.476475,47.351089,-5.963554,3.441627,1.886937,0.329996,0.298442,-0.037181,-0.028805,0.007767,0.014773,-5.65856,3.800818,10.205544,5.578601,9.991634,2.213911,37.683548,-15.631096,-9.667542,0.342992,0.17298,0.128078,0.003772,-0.000206,-0.000017,0.000001,0,-0.644051,0.720223,0.610283,0.024859,0.74196,0.068748,Spot
84,69.157204,19.258965,15.364727,9.566218,4.594061,-1.132393,-12.955035,-85.417404,567.014954,-25.057472,12.692655,164.774704,95.958984,147.863342,32.887276,50.215057,-18.942146,4.05269,2.713389,1.194709,0.244806,-0.071682,-0.026247,0.014215,0.015872,-7.960789,2.553806,9.667319,4.568501,10.428946,2.452324,37.929073,-31.22813,-12.285984,0.348265,0.186221,0.159526,0.002935,-0.000249,-0.000012,0.000002,0,-0.694012,0.643312,0.530575,0.027464,0.718008,0.073118,Spot
89,69.873596,18.835548,17.007111,13.534173,-0.143828,-3.76456,14.483356,95.735283,-626.34436,-22.308485,13.018479,144.289963,132.837891,148.426056,34.182163,50.728928,-19.144669,4.10408,2.723448,1.523856,0.088252,-0.067846,-0.004346,0.009458,0.000854,-8.351383,2.338484,9.700941,5.504538,10.51634,2.590107,37.988266,-31.88533,-12.740662,0.347487,0.18819,0.165631,0.001722,-0.000252,-0.000004,0.000002,0,-0.701307,0.599029,0.479855,0.028144,0.693916,0.074532,Spot
12,38.497177,12.379998,9.539646,2.732145,2.016428,-1.885125,1.178943,4.06216,-56.858616,19.1875,12.070637,110.126053,48.470364,138.163879,25.851051,43.698471,5.201294,2.749814,1.176195,0.860364,0.153258,0.01021,-0.01044,-0.000179,0.005668,-3.065645,3.79171,9.484649,4.814219,9.283963,2.025826,37.322227,-1.17495,-6.376244,0.333276,0.145366,0.089621,0.003593,-0.000133,-0.000011,0,0,-0.568263,0.763544,0.647955,0.023398,0.737324,0.060038,Spot
22,51.96841,14.20432,8.546892,2.489106,3.236073,-0.832199,-2.332913,-7.739888,103.328011,8.146534,18.593176,161.298462,70.134087,143.429642,30.896078,47.575645,-4.392765,3.523659,1.827635,0.388428,0.176104,-0.030279,-0.016843,0.004572,0.011604,-5.739723,3.789457,9.129728,6.868218,9.987527,2.314595,37.731197,-14.237213,-9.844448,0.342839,0.168317,0.1362,0.003102,-0.000209,-0.000009,0.000001,0,-0.647356,0.679091,0.556429,0.026541,0.714416,0.066936,Spot
57,68.480423,19.414827,16.870337,12.199716,2.871689,2.084116,-4.74273,28.588358,-52.144009,-14.744206,14.850125,161.547089,122.692009,146.69252,34.415287,50.612942,-17.867481,4.092834,2.564765,1.633535,0.132219,-0.065941,-0.010803,0.006564,0.006124,-8.291135,2.536415,9.797386,5.671931,10.443488,2.566329,37.973988,-30.506435,-12.638954,0.347592,0.182707,0.164941,0.002268,-0.000259,-0.000007,0.000002,0,-0.69524,0.593569,0.470981,0.030315,0.687778,0.072024,Spot
44,71.886322,21.489038,18.25383,15.43382,-0.733848,1.904261,7.348549,-82.148247,6.227223,-18.669027,15.465744,181.835098,128.894974,147.085068,35.592823,51.324959,-20.561363,3.868625,3.016997,2.065069,0.040269,-0.067425,0.003087,0.004188,-0.004742,-8.95069,2.127392,11.330094,4.36828,10.548176,2.666773,38.028706,-33.857616,-13.296253,0.345307,0.188187,0.166763,0.001211,-0.000268,-0.000003,0.000002,0,-0.700257,0.546333,0.418753,0.033443,0.662179,0.074378,Spot
